a11850_human_90min_hrMS2,a11851_human_90min_hrMS2
1.300202,1.320626
1.312598,1.329305
1.321341,1.337981
1.332501,1.344929
1.341607,1.35605
1.348368,1.364926
1.35746,1.371681
1.364267,1.380378
1.374727,1.389057
1.386462,1.397728
1.39701,1.406372
1.403757,1.415128
1.410345,1.427629
1.419026,1.440052
1.425774,1.45096
1.432397,1.459994
1.441063,1.469051
1.450442,1.480592
1.459136,1.48737
1.472827,1.49658
1.481741,1.507358
1.490298,1.514284
1.499031,1.523215
1.507754,1.532194
1.516474,1.54086
1.52504,1.547611
1.531838,1.554368
1.538607,1.563017
1.548231,1.569586
1.554973,1.576326
1.564002,1.584946
1.575874,1.591725
1.58696,1.602086
1.593937,1.610721
1.603415,1.619419
1.613659,1.628158
1.622361,1.637174
1.629171,1.643943
1.638698,1.654323
1.647389,1.661124
1.654143,1.669711
1.662837,1.676484
1.67157,1.687284
1.681087,1.696417
1.68982,1.705081
1.698868,1.71376
1.707634,1.722487
1.717703,1.731704
1.726431,1.744522
1.733369,1.751284
1.744925,1.757915
1.756904,1.766976
1.765662,1.776586
1.774324,1.785502
1.780903,1.794623
1.789628,1.803248
1.796424,1.811939
1.805236,1.820809
1.813888,1.827785
1.820835,1.838455
1.833301,1.849788
1.840235,1.856588
1.849543,1.865306
1.858301,1.876683
1.867099,1.88572
1.875738,1.896576
1.882661,1.908082
1.89133,1.919053
1.900027,1.925832
1.906957,1.932415
1.9173,1.9411
1.927991,1.947837
1.938762,1.954586
1.947464,1.963652
1.956157,1.97596
1.965153,1.985024
1.971898,1.997359
1.981986,2.004109
1.988749,2.01277
1.998831,2.021517
2.011811,2.028221
2.020452,2.035163
2.028391,2.045984
2.035497,2.054583
2.04763,2.063435
2.056282,2.075752
2.063084,2.084472
2.075863,2.093182
2.088454,2.104342
2.100462,2.115497
2.107408,2.124571
2.118916,2.131317
2.125662,2.140041
2.134476,2.146819
2.145672,2.158772
2.157152,2.168205
2.164148,2.181716
2.173152,2.194157
2.183938,2.205981
2.195056,2.212752
2.203949,2.223881
2.212628,2.232781
2.223216,2.244075
2.231957,2.253749
2.241028,2.260543
2.249884,2.269622
2.258588,2.280434
2.26876,2.287173
2.279094,2.293974
2.290093,2.304779
2.29881,2.314894
2.311003,2.324671
2.321092,2.333408
2.329853,2.342099
2.342463,2.348845
2.352092,2.357611
2.362079,2.367075
2.375051,2.373815
2.383693,2.380407
2.393557,2.39014
2.403347,2.39984
2.416213,2.408702
2.425001,2.41731
2.435358,2.42791
2.442292,2.436966
2.451331,2.443705
2.459958,2.450297
2.466714,2.459341
2.475382,2.471269
2.48229,2.48195
2.489224,2.490711
2.498063,2.499491
2.509023,2.508156
2.515778,2.51996
2.524471,2.52867
2.535186,2.537357
2.545458,2.544103
2.554356,2.552842
2.566118,2.559478
2.575322,2.568827
2.585214,2.575754
2.596355,2.58575
2.605021,2.595546
2.611755,2.60421
2.620421,2.610949
2.63031,2.617507
2.639395,2.624336
2.645997,2.63522
2.656821,2.646155
2.665739,2.654828
2.677019,2.663623
2.685686,2.672263
2.692453,2.683944
2.702421,2.69597
2.713904,2.704628
2.723618,2.713238
2.732591,2.720007
2.74232,2.731161
2.749397,2.738077
2.75633,2.744657
2.765707,2.753373
2.776619,2.762306
2.785348,2.769233
2.794064,2.77581
2.800992,2.784639
2.810041,2.793493
2.819077,2.803874
2.827818,2.812505
2.83893,2.819084
2.850574,2.827799
2.861505,2.836478
2.87035,2.845483
2.881931,2.852231
2.891875,2.86095
2.902883,2.867697
2.909816,2.8765
2.918616,2.889322
2.927415,2.897996
2.934182,2.904759
2.942847,2.916286
2.951815,2.925967
2.960921,2.934633
2.96785,2.945556
2.976481,2.955696
2.983248,2.964531
2.99188,2.973478
2.998681,2.985532
3.00958,2.995155
3.018603,3.003834
3.027993,3.010413
3.036584,3.016989
3.046971,3.025748
3.05373,3.03692
3.063948,3.043653
3.072904,3.050254
3.084932,3.063195
3.09206,3.074834
3.103064,3.087528
3.111747,3.094334
3.123786,3.105819
3.13245,3.112366
3.139202,3.118967
3.148002,3.128608
3.15686,3.137348
3.163639,3.148195
3.170412,3.159074
3.182339,3.16582
3.190989,3.174481
3.202328,3.181217
3.209078,3.187764
3.220762,3.194403
3.227371,3.205631
3.234125,3.212745
3.243995,3.224989
3.250767,3.233561
3.26237,3.240145
3.269116,3.251138
3.277785,3.260848
3.286409,3.267601
3.293186,3.278386
3.29977,3.287275
3.308925,3.296429
3.31779,3.305029
3.326504,3.313691
3.335124,3.326347
3.341896,3.333118
3.353706,3.344678
3.362343,3.351271
3.369099,3.362561
3.377714,3.371279
3.387796,3.382029
3.400008,3.394217
3.406779,3.402879
3.416125,3.41242
3.4227,3.421416
3.431469,3.430115
3.441206,3.438726
3.450933,3.447428
3.460341,3.458694
3.469784,3.465277
3.476572,3.473827
3.489592,3.482427
3.496738,3.489227
3.505869,3.500747
3.514539,3.515487
3.523988,3.528725
3.532693,3.535492
3.542576,3.547734
3.555188,3.558715
3.561986,3.567877
3.571665,3.580729
3.580919,3.590943
3.593,3.599882
3.605329,3.610613
3.616385,3.619319
3.628708,3.630932
3.640435,3.640223
3.653655,3.655689
3.666036,3.668122
3.676096,3.680543
3.684671,3.689151
3.693987,3.698751
3.702671,3.707726
3.714593,3.720398
3.726359,3.730356
3.734899,3.74159
3.744426,3.751218
3.756601,3.76281
3.770135,3.776278
3.776904,3.78867
3.785514,3.798397
3.795514,3.809678
3.808101,3.818406
3.81883,3.831021
3.829514,3.84001
3.838201,3.848753
3.846734,3.860153
3.860267,3.868687
3.869454,3.878049
3.8798,3.887061
3.892355,3.897219
3.903422,3.905819
3.915922,3.916654
3.929294,3.92951
3.940725,3.942418
3.9493,3.955191
3.960383,3.967715
3.9724,3.97639
3.984283,3.989369
3.993266,4.000019
4.001859,4.011581
4.015382,4.024618
4.025065,4.035522
4.039652,4.046472
4.048697,4.059255
4.061647,4.068455
4.068841,4.08215
4.084131,4.095269
4.092797,4.107806
4.106149,4.119483
4.118584,4.128066
4.131929,4.134659
4.143371,4.14372
4.152027,4.156186
4.164647,4.166149
4.173262,4.178994
4.184851,4.189408
4.197692,4.2005
4.206528,4.209414
4.21915,4.218081
4.232758,4.226774
4.244829,4.236547
4.256052,4.24524
4.269128,4.258605
4.279019,4.271971
4.293544,4.28531
4.306461,4.294412
4.319579,4.308264
4.330725,4.32154
4.340389,4.335915
4.35243,4.350142
4.365842,4.363835
4.378611,4.376412
4.39363,4.387802
4.406788,4.396612
4.422118,4.410372
4.434791,4.423386
4.44868,4.435398
4.463311,4.448046
4.478323,4.461298
4.487248,4.475077
4.497102,4.487299
4.511562,4.498936
4.525722,4.511799
4.537589,4.524465
4.549255,4.539194
4.559446,4.552198
4.571244,4.56356
4.585233,4.577435
4.600049,4.592382
4.614808,4.604806
4.628649,4.617363
4.644211,4.632702
4.65804,4.645897
4.669152,4.662107
4.682569,4.676126
4.696421,4.689976
4.712157,4.706655
4.723226,4.722708
4.738938,4.744264
4.754504,4.762034
4.775243,4.778204
4.79396,4.7977
4.815213,4.813727
4.829307,4.839227
4.854225,4.853536
4.87317,4.870861
4.890418,4.887257
4.904909,4.902048
4.927117,4.920924
4.951958,4.935778
4.981109,4.956434
5.015373,4.9771
5.042885,5.001975
5.070341,5.026762
5.096109,5.043868
5.1201,5.0636
5.140821,5.083442
5.182482,5.10306
5.201334,5.118732
5.228277,5.132384
5.256512,5.148367
5.27608,5.166575
5.294167,5.192251
5.319425,5.20732
5.35368,5.230392
5.369173,5.248531
5.396771,5.270795
5.413739,5.297188
5.432499,5.314921
5.446099,5.336514
5.46484,5.355994
5.472106,5.382553
5.489664,5.398928
5.506904,5.427461
5.524205,5.459251
5.543307,5.481988
5.565817,5.509635
5.58906,5.532754
5.607172,5.558587
5.62703,5.586967
5.649438,5.61885
5.681143,5.640433
5.705436,5.669301
5.741527,5.699179
5.769151,5.720041
5.806192,5.758813
5.829569,5.795631
5.868536,5.83192
5.902284,5.872386
5.94536,5.904187
5.981228,5.94312
6.018123,5.993489
6.057053,6.029784
6.094867,6.076112
6.126143,6.117515
6.167696,6.167495
6.205562,6.20698
6.240874,6.250425
6.298481,6.30558
6.345625,6.350797
6.383785,6.398911
6.433957,6.44937
6.473575,6.49969
6.523317,6.549503
6.573529,6.599906
6.623732,6.648211
6.673924,6.738682
6.724268,6.785304
6.774328,6.83495
6.820731,6.88455
6.870468,6.934884
6.92081,6.984831
6.971082,7.03483
7.021385,7.085024
7.071392,7.134756
7.121077,7.184359
7.171323,7.234229
7.271008,7.284563
7.321113,7.334949
7.370942,7.384605
7.420759,7.434256
7.471141,7.484027
7.520998,7.533801
7.571383,7.583465
7.621338,7.633407
7.671803,7.683423
7.721777,7.733278
7.771705,7.782983
7.821424,7.833132
7.871032,7.88321
7.920752,7.932869
7.970717,7.982591
8.020795,8.032404
8.070585,8.082284
8.120931,8.131971
8.170795,8.181711
8.220591,8.231537
8.270983,8.281654
8.320815,8.331612
8.421425,8.381331
8.471768,8.430988
8.572105,8.481404
8.622054,8.531772
8.671855,8.581808
8.721637,8.631653
8.771694,8.681337
8.821441,8.731605
8.871428,8.781397
8.971221,8.831465
9.071315,8.881714
9.121078,8.931914
9.171418,8.981585
9.221682,9.081734
9.271405,9.132158
9.321232,9.181856
9.371495,9.23233
9.421885,9.282108
9.47189,9.332236
9.523158,9.382575
9.57263,9.432951
9.622831,9.483044
9.672881,9.532709
9.72288,9.582657
9.773075,9.682745
9.823207,9.731973
9.873368,9.832158
9.923628,9.882414
9.973943,9.932077
10.0238,9.981955
10.07416,10.03205
10.1244,10.13258
10.17406,10.18298
10.22387,10.23261
10.27368,10.28247
10.32362,10.33221
10.37403,10.38202
10.42394,10.43168
10.4744,10.53154
10.52409,10.58142
10.57427,10.63131
10.62416,10.73107
10.67442,10.78139
10.72409,10.83104
10.77452,10.88083
10.82425,10.93081
10.87405,10.96989
10.92408,11.01964
10.97398,11.06933
11.0238,11.11969
11.07368,11.16993
11.1233,11.21976
11.17345,11.26953
11.22368,11.31923
11.27371,11.3692
11.324,11.41896
11.37425,11.46876
11.42387,11.51861
11.47354,11.56871
11.5233,11.61898
11.57303,11.66825
11.62346,11.71852
11.67389,11.76872
11.72373,11.81875
11.7738,11.86848
11.82345,11.91815
11.87351,11.96826
11.92371,12.01847
11.97347,12.06875
12.02392,12.11865
12.12385,12.1683
12.1736,12.21873
12.22406,12.26864
12.27386,12.31861
12.32417,12.36827
12.37433,12.41852
12.4243,12.46821
12.47396,12.51791
12.52391,12.56767
12.57365,12.6178
12.62363,12.66827
12.67414,12.71826
12.72459,12.76866
12.77449,12.81887
12.82384,12.8692
12.87395,12.91873
12.92415,12.96873
12.9741,13.01851
13.02445,13.06827
13.07425,13.11822
13.12402,13.16846
13.17409,13.21866
13.22443,13.26902
13.2744,13.31885
13.32474,13.3685
13.37442,13.41853
13.42458,13.46823
13.47449,13.51858
13.52451,13.61796
13.57463,13.66835
13.625,13.71801
13.67467,13.76831
13.72449,13.8185
13.77427,13.86891
13.82437,13.91888
13.87443,13.96885
13.92417,14.01865
13.97466,14.06829
14.02501,14.11856
14.07498,14.16848
14.12492,14.21829
14.17529,14.31877
14.22548,14.36908
14.27575,14.41909
14.32579,14.4694
14.37594,14.51971
14.42566,14.62023
14.47592,14.66989
14.52596,14.72004
14.57593,14.77017
14.62569,14.81987
14.67559,14.87016
14.72548,14.92055
14.77533,14.97048
14.82533,15.02081
14.87493,15.07073
14.97462,15.12047
15.02508,15.17017
15.07524,15.22061
15.12485,15.27102
15.17525,15.32069
15.22505,15.37092
15.27491,15.42056
15.32526,15.4702
15.37533,15.52003
15.42537,15.56986
15.47533,15.61949
15.52527,15.66931
15.57571,15.71928
15.62623,15.76959
15.67633,15.81932
15.7268,15.86896
15.82645,15.91926
15.87834,15.97095
15.9268,16.01953
15.97667,16.06999
16.02635,16.11955
16.07639,16.16979
16.12632,16.21977
16.1762,16.26945
16.22636,16.31931
16.27679,16.36964
16.32704,16.41945
16.37726,16.46994
16.42762,16.51974
16.47799,16.56945
16.52757,16.6196
16.57032,16.66933
16.62026,16.71937
16.6701,16.76919
16.72028,16.81897
16.77009,16.86937
16.81989,16.91919
16.86956,16.96951
16.91936,17.01918
16.96902,17.06957
17.01924,17.11919
17.06957,17.16922
17.12002,17.21932
17.17018,17.26919
17.21994,17.31918
17.27003,17.36925
17.32016,17.41929
17.37021,17.46937
17.41995,17.51965
17.46988,17.56992
17.51977,17.62021
17.57014,17.67058
17.62037,17.72103
17.67057,17.77069
17.72092,17.82063
17.77055,17.87112
17.82088,17.92138
17.87127,17.97105
17.92163,18.0213
17.97163,18.07122
18.02135,18.12102
18.07121,18.17075
18.12088,18.22089
18.17105,18.27123
18.22123,18.32098
18.27162,18.37135
18.32183,18.4215
18.37215,18.52215
18.42262,18.57183
18.47287,18.62237
18.52326,18.67221
18.57369,18.72193
18.62339,18.77227
18.67379,18.82194
18.72388,18.87234
18.77375,18.92253
18.82414,18.97294
18.8738,19.02261
18.92422,19.07288
18.97395,19.12301
19.0244,19.1731
19.0744,19.22343
19.12445,19.27376
19.17466,19.32523
19.22477,19.37435
19.27506,19.42452
19.32461,19.47487
19.37448,19.57488
19.42414,19.62455
19.47451,19.67476
19.52453,19.72495
19.57486,19.77461
19.62461,19.82456
19.67477,19.87487
19.72444,19.92489
19.77427,19.97455
19.82413,20.02439
19.87432,20.07407
19.9248,20.12441
19.97498,20.17442
20.02469,20.22458
20.07456,20.2748
20.12432,20.32514
20.174,20.37534
20.2238,20.42527
20.2742,20.47572
20.32457,20.52554
20.37483,20.57598
20.42486,20.62561
20.47495,20.67606
20.52489,20.72634
20.57456,20.77633
20.62458,20.82657
20.67463,20.87706
20.72511,20.92698
20.82483,20.97671
20.87449,21.02633
20.9243,21.07676
20.97448,21.1272
21.02472,21.17755
21.07448,21.22794
21.1249,21.27785
21.17472,21.3282
21.22503,21.37857
21.27471,21.429
21.32465,21.47886
21.37461,21.52879
21.42429,21.5787
21.47478,21.62844
21.52484,21.67806
21.57498,21.72779
21.62488,21.77826
21.67483,21.82808
21.72496,21.8783
21.77471,21.92876
21.82435,21.97891
21.87473,22.02902
21.92462,22.07939
21.97495,22.1263
22.0125,22.17288
22.06227,22.22259
22.11247,22.27282
22.16275,22.32249
22.21261,22.3729
22.26239,22.42329
22.31263,22.47357
22.36282,22.52327
22.41325,22.57349
22.46301,22.62311
22.51283,22.65723
22.55288,22.70715
22.60048,22.75755
22.65024,22.80779
22.70051,22.85801
22.75035,22.90743
22.79996,22.95697
22.84952,23.00664
22.89995,23.05663
22.94966,23.10655
22.99948,23.15694
23.04945,23.20666
23.09955,23.25186
23.14952,23.35213
23.19944,23.40232
23.24938,23.45235
23.297,23.5024
23.34698,23.55216
23.39672,23.60205
23.44164,23.65195
23.49198,23.70173
23.54187,23.75179
23.59227,23.80161
23.642,23.85146
23.6918,23.90126
23.74227,23.95168
23.79207,24.00195
23.84251,24.05169
23.8926,24.10155
23.94266,24.1512
23.99238,24.20108
24.04212,24.25146
24.09182,24.30191
24.14156,24.35231
24.19183,24.40244
24.24185,24.4526
24.2918,24.50287
24.34151,24.55312
24.39133,24.60275
24.44171,24.65255
24.49181,24.70267
24.54193,24.75232
24.59236,24.80226
24.64204,24.85192
24.69239,24.90185
24.74272,24.95191
24.79305,25.00185
24.84351,25.05207
24.89355,25.1025
24.94391,25.1522
24.99383,25.20234
25.04407,25.25272
25.09418,25.30319
25.14388,25.35326
25.19363,25.4034
25.2433,25.45384
25.29365,25.50356
25.3439,25.55352
25.3941,25.60318
25.44424,25.65306
25.49449,25.70325
25.5446,25.75305
25.59478,25.80336
25.64446,25.8533
25.69483,25.90371
25.79473,25.95341
25.84509,26.00323
25.8953,26.05288
25.94559,26.10312
25.99557,26.15318
26.04597,26.20319
26.09617,26.25283
26.14623,26.30316
26.19662,26.35342
26.24676,26.40328
26.29719,26.45378
26.34743,26.50414
26.39781,26.55396
26.4477,26.60417
26.49746,26.65402
26.59762,26.7045
26.64793,26.75428
26.69836,26.80411
26.748,26.85402
26.79835,26.9037
26.84859,26.95408
26.89853,27.00381
26.94832,27.05355
26.99867,27.1038
27.04909,27.15349
27.09941,27.20328
27.14965,27.25307
27.19953,27.30294
27.24999,27.35306
27.29977,27.40327
27.35011,27.45363
27.39985,27.50376
27.45005,27.55418
27.50037,27.60448
27.52506,27.65479
27.5725,27.69499
27.62241,27.72858
27.66367,27.77823
27.71332,27.82866
27.76354,27.87861
27.81378,27.92906
27.86377,27.97933
27.91365,28.02947
27.96346,28.07925
28.0132,28.12968
28.06365,28.17935
28.114,28.22902
28.16382,28.27946
28.2137,28.3795
28.26339,28.42982
28.31337,28.48
28.36319,28.53038
28.41291,28.5804
28.46316,28.63059
28.51349,28.73087
28.5639,28.78133
28.61416,28.8318
28.66389,28.88214
28.71398,28.93252
28.7639,28.98279
28.81357,29.03279
28.86349,29.08086
28.91348,29.13067
28.9633,29.18084
29.01314,29.23058
29.06341,29.31556
29.10314,29.34592
29.15347,29.39625
29.20391,29.44357
29.25415,29.49359
29.30388,29.54358
29.35354,29.59383
29.40377,29.644
29.45443,29.69457
29.50431,29.74426
29.5546,29.79398
29.60444,29.84338
29.65487,29.89352
29.70462,29.94346
29.75435,29.99333
29.80401,30.0431
29.8543,30.09295
29.90396,30.14282
29.95427,30.19247
30.00407,30.24229
30.05392,30.29269
30.10387,30.34231
30.15387,30.39257
30.20362,30.44302
30.25349,30.49341
30.30386,30.54312
30.35405,30.59291
30.40443,30.64271
30.45425,30.69278
30.5041,30.74244
30.55442,30.79282
30.60463,30.84262
30.65479,30.89258
30.70519,30.9425
30.75545,30.99224
30.85575,31.04262
30.90578,31.09241
30.98951,31.14217
31.02642,31.18344
31.07651,31.22829
31.12666,31.27817
31.17661,31.32863
31.27605,31.37863
31.32572,31.42865
31.37561,31.4784
31.42581,31.52877
31.47566,31.57923
31.52531,31.62941
31.5755,31.67976
31.6259,31.73015
31.67631,31.7804
31.72643,31.83088
31.77666,31.88082
31.82634,31.93048
31.87665,31.98027
31.92673,32.03035
31.97644,32.0806
32.02687,32.13087
32.077,32.18055
32.12712,32.23028
32.1769,32.28005
32.22665,32.3304
32.27705,32.38012
32.32747,32.48035
32.37746,32.53051
32.42785,32.58073
32.47795,32.63106
32.52783,32.68121
32.57805,32.72626
32.62791,32.77598
32.67836,32.82797
32.72829,32.87666
32.77879,32.92707
32.82857,32.97659
32.87823,33.02651
32.92818,33.07624
32.97791,33.12587
33.02776,33.22624
33.07759,33.27642
33.12803,33.32629
33.17789,33.37449
33.22796,33.42456
33.2781,33.47493
33.32777,33.52456
33.37764,33.57431
33.4273,33.62444
33.47721,33.67425
33.52755,33.7247
33.57718,33.77497
33.62697,33.82486
33.67746,33.92456
33.72717,33.97423
33.7776,34.02462
33.82775,34.07425
33.87763,34.12432
33.928,34.17403
33.97799,34.22409
34.02761,34.27458
34.07793,34.32428
34.1279,34.37397
34.17801,34.42369
34.22793,34.47396
34.27762,34.52411
34.32808,34.57455
34.37774,34.62497
34.42745,34.67468
34.47768,34.72484
34.52816,34.7746
34.57808,34.82469
34.62803,34.87436
34.67835,34.92429
34.72879,34.97438
34.77849,35.02422
34.82842,35.0745
34.87821,35.12471
34.92835,35.17444
34.97812,35.22446
35.02534,35.27441
35.07521,35.32483
35.12527,35.37474
35.17506,35.42436
35.22535,35.47409
35.27561,35.52452
35.37539,35.57487
35.42579,35.62461
35.47624,35.67474
35.52608,35.7251
35.57584,35.77475
35.62574,35.82469
35.6755,35.875
35.72578,35.92542
35.82586,35.97541
35.87621,36.02549
35.92599,36.07578
35.9761,36.12549
36.02626,36.17538
36.07633,36.22545
36.12659,36.27562
36.17652,36.32534
36.22627,36.37514
36.27633,36.42541
36.32632,36.47575
36.3761,36.52608
36.42646,36.57653
36.47665,36.62652
36.52642,36.6763
36.57602,36.72665
36.62635,36.77644
36.67673,36.87619
36.72698,36.92593
36.77739,36.97565
36.82769,37.02546
36.87757,37.07563
36.92736,37.12592
36.97765,37.17566
37.02764,37.22579
37.07519,37.27599
37.12491,37.32573
37.17455,37.37466
37.22462,37.42494
37.27444,37.47485
37.32438,37.52526
37.37421,37.57557
37.42395,37.62583
37.47395,37.67578
37.52396,37.72618
37.57374,37.77583
37.62387,37.8257
37.67395,37.87577
37.72361,37.92592
37.77337,37.97579
37.82373,38.02597
37.87336,38.07572
37.92326,38.12591
37.97318,38.17583
38.02353,38.22572
38.07336,38.27536
38.12329,38.32572
38.17366,38.37588
38.22406,38.42587
38.26435,38.4721
38.31433,38.52104
38.36447,38.57118
38.4146,38.62077
38.45575,38.64917
38.50612,38.69923
38.55552,38.78313
38.60387,38.81715
38.65334,38.84109
38.68523,38.87744
38.72283,38.90937
38.75665,38.94042
38.7846,38.96707
38.81591,39.00549
38.84258,39.0294
38.8898,39.06878
38.93491,39.10495
38.985,39.15517
39.03532,39.20533
39.08534,39.25546
39.1358,39.30523
39.17647,39.34827
39.22628,39.39844
39.27655,39.44849
39.32619,39.49861
39.37647,39.59903
39.42668,39.64899
39.47675,39.69857
39.52681,39.74829
39.5765,39.7979
39.62654,39.84769
39.67665,39.8974
39.72645,39.94745
39.77626,39.99747
39.82619,40.04727
39.87627,40.09741
39.92612,40.14746
39.97591,40.19762
40.02605,40.24789
40.07584,40.29809
40.12617,40.34787
40.17646,40.39798
40.2262,40.44801
40.27357,40.49767
40.32042,40.54795
40.37073,40.59813
40.42103,40.64813
40.47138,40.69822
40.5211,40.7486
40.57152,40.79908
40.62132,40.8488
40.67172,40.89852
40.72192,40.94834
40.77213,40.99866
40.82218,41.04904
40.87183,41.09885
40.92199,41.1488
40.97216,41.19845
41.02245,41.2487
41.07278,41.29853
41.12264,41.34871
41.17279,41.39886
41.22243,41.44899
41.27217,41.49939
41.32227,41.5496
41.3726,41.59982
41.42254,41.70032
41.47243,41.75017
41.52264,41.80065
41.57251,41.85046
41.6224,41.9007
41.67278,41.95037
41.72323,42.04989
41.77364,42.09969
41.82397,42.14963
41.87393,42.19982
41.92368,42.24945
41.97348,42.29978
42.02348,42.34989
42.07383,42.39989
42.12416,42.4497
42.1745,42.49983
42.22421,42.55032
42.2741,42.60017
42.32372,42.6426
42.36137,42.69283
42.39289,42.74268
42.44308,42.79283
42.49287,42.8443
42.5431,42.89288
42.59312,42.94282
42.64346,42.99244
42.69316,43.04231
42.74359,43.09222
42.79407,43.14251
42.84446,43.19237
42.89507,43.24235
42.94422,43.29211
42.99415,43.34222
43.04429,43.39207
43.09402,43.44173
43.14422,43.49187
43.19389,43.54182
43.24366,43.59221
43.34354,43.642
43.394,43.6917
43.44379,43.74214
43.49348,43.79189
43.54379,43.8416
43.59355,43.89125
43.6432,43.94159
43.69354,43.99163
43.74391,44.04185
43.79371,44.09212
43.8436,44.14202
43.89368,44.19246
43.94337,44.24226
43.99314,44.29244
44.04272,44.34241
44.0932,44.39278
44.14359,44.44312
44.19394,44.49345
44.29366,44.5438
44.39304,44.59421
44.4428,44.64438
44.49264,44.69444
44.54277,44.74406
44.5929,44.79401
44.64304,44.84375
44.69345,44.89374
44.74362,44.94339
44.79364,44.99333
44.84395,45.0438
44.89382,45.09374
44.94371,45.14338
44.9939,45.19305
45.04356,45.24287
45.09406,45.29254
45.14445,45.39207
45.19432,45.44178
45.24428,45.49152
45.29396,45.54183
45.34432,45.5921
45.39403,45.64237
45.44438,45.69255
45.4947,45.74273
45.54494,45.79311
45.59483,45.84311
45.64448,45.89348
45.69456,45.94349
45.74458,45.99326
45.79465,46.04289
45.84507,46.09493
45.89541,46.14397
45.94568,46.19378
45.9954,46.24372
46.04549,46.34358
46.09544,46.39325
46.14514,46.44302
46.19507,46.49332
46.2449,46.54302
46.29529,46.59297
46.34574,46.6433
46.39622,46.69352
46.4462,46.74364
46.49616,46.79328
46.5466,46.84351
46.59629,46.89377
46.64599,46.9441
46.69587,46.9945
46.74555,47.04454
46.79522,47.09449
46.8452,47.14428
46.8956,47.19468
46.94608,47.24456
46.9958,47.29482
47.04556,47.34517
47.09566,47.39497
47.14539,47.44496
47.19508,47.49469
47.24492,47.54454
47.34487,47.59423
47.395,47.64393
47.44498,47.6936
47.49535,47.74336
47.54534,47.79322
47.59557,47.84296
47.64552,47.89289
47.69534,47.94258
47.74541,47.99236
47.79588,48.04202
47.84574,48.09243
47.89592,48.14246
47.94634,48.19266
47.99606,48.24287
48.04647,48.29288
48.0962,48.34292
48.14587,48.39287
48.19564,48.44282
48.24587,48.49308
48.29605,48.54293
48.34566,48.59268
48.39551,48.64289
48.44524,48.69275
48.49567,48.74255
48.54557,48.79232
48.59565,48.84266
48.64585,48.89244
48.69583,48.94227
48.74599,48.99221
48.79597,49.04193
48.84565,49.09164
48.89612,49.14345
48.94612,49.19194
48.99584,49.24234
49.04571,49.29241
49.09926,49.34273
49.14666,49.39317
49.19647,49.44307
49.2463,49.49352
49.29625,49.5437
49.34647,49.59346
49.39637,49.64378
49.44684,49.69406
49.4967,49.74436
49.54656,49.79458
49.59703,49.89552
49.64677,49.94524
49.6972,49.9955
49.74711,50.04529
49.79716,50.14528
49.8468,50.1955
49.89643,50.24532
49.94677,50.29519
49.9966,50.39497
50.04649,50.44532
50.09697,50.4951
50.14734,50.54504
50.19706,50.59497
50.24704,50.64464
50.29703,50.69431
50.3471,50.74417
50.39668,50.79417
50.44716,50.84451
