a11856_human_90min_hrMS2,a11857_human_90min_hrMS2
50.12625,50.22603
50.176,50.2765
50.22566,50.32767
50.2754,50.37695
50.32588,50.42702
50.37598,50.477
50.42561,50.527
50.47552,50.57727
50.52522,50.62695
50.57495,50.6767
50.62472,50.72682
50.67499,50.77662
50.72537,50.82639
50.775,50.8766
50.82468,50.9264
50.87433,50.97634
50.92478,51.0267
50.97467,51.07633
51.0243,51.12673
51.07399,51.17708
51.1244,51.22714
51.17426,51.27741
51.22386,51.32773
51.27373,51.37779
51.3239,51.42827
51.37408,51.47862
51.42386,51.52854
51.47386,51.57854
51.52417,51.62827
51.57449,51.67798
51.62491,51.72838
51.6748,51.77868
51.72445,51.82848
51.77412,51.87846
51.82373,51.92845
51.87376,51.97819
51.92393,52.02801
51.97366,52.07804
52.02346,52.12812
52.07373,52.17844
52.12351,52.22881
52.17324,52.27887
52.22337,52.32867
52.27305,52.37901
52.32269,52.4292
52.37264,52.47892
52.42257,52.52873
52.47296,52.5784
52.52265,52.6284
52.57289,52.67879
52.62295,52.72892
52.67288,52.77903
52.72301,52.82943
52.77283,52.87905
52.82309,52.929
52.87345,52.97897
52.92358,53.02872
52.97369,53.07912
53.02397,53.12958
53.07468,53.17976
53.12474,53.23006
53.17517,53.28051
53.22451,53.33081
53.27498,53.38044
53.32463,53.43085
53.37456,53.48063
53.42444,53.5311
53.47409,53.58115
53.52384,53.63103
53.5737,53.6813
53.62377,53.73145
53.67368,53.7815
53.72334,53.83155
53.77364,53.88148
53.82382,53.93135
53.87373,53.98096
53.92402,54.03063
53.97397,54.08027
54.0242,54.13063
54.07382,54.18058
54.12429,54.23051
54.17406,54.28037
54.22394,54.33029
54.27361,54.38057
54.32325,54.43029
54.37321,54.48064
54.42362,54.53043
54.474,54.58051
54.52439,54.63088
54.57478,54.68135
54.61773,54.73102
54.66735,54.78139
54.71762,54.83121
54.81768,54.8814
54.86774,54.93176
54.91739,54.98201
54.96757,55.03232
55.01765,55.08223
55.06781,55.13248
55.11788,55.18273
55.16767,55.23263
55.21738,55.28266
55.2676,55.33294
55.3179,55.38309
55.36827,55.43275
55.41792,55.48306
55.46774,55.53304
55.51738,55.58319
55.56747,55.63293
55.61786,55.68327
55.66809,55.73309
55.71799,55.78284
55.76799,55.83291
55.81794,55.88273
55.8678,55.93293
55.91826,55.98328
55.96865,56.03354
56.0191,56.08337
56.06896,56.13346
56.11882,56.18312
56.16864,56.23283
56.21849,56.28326
56.26896,56.38372
56.31858,56.43407
56.37057,56.48378
56.41965,56.53392
56.46959,56.58394
56.51931,56.63396
56.56932,56.68371
56.61923,56.73367
56.6693,56.78334
56.71916,56.83306
56.76943,56.88337
56.8195,56.93377
56.86931,56.98553
56.91928,57.03404
56.96909,57.08376
57.01871,57.13346
57.06901,57.18392
57.11941,57.23412
57.16908,57.28429
57.21894,57.33469
57.26864,57.38493
57.31903,57.43496
57.36918,57.48524
57.40591,57.53296
57.45607,57.58289
57.50603,57.6329
57.5563,57.68338
57.65609,57.73311
57.70617,57.78297
57.75621,57.83258
57.80592,57.88221
57.8561,57.93184
57.90603,57.98202
57.95646,58.03182
58.00686,58.08212
58.05686,58.13224
58.10676,58.18227
58.15649,58.23203
58.20696,58.28177
58.2566,58.33142
58.30649,58.38162
58.35614,58.4318
58.40649,58.48203
58.45626,58.53221
58.50653,58.58257
58.55643,58.63227
58.60622,58.6822
58.65586,58.73204
58.70561,58.78195
58.75539,58.83194
58.80559,58.88156
58.85547,58.93162
58.90541,58.98139
58.95527,59.03102
59.00549,59.08122
59.05568,59.13116
59.10595,59.1815
59.15559,59.23123
59.20581,59.2813
59.25547,59.33168
59.30588,59.43219
59.35575,59.4826
59.40585,59.53294
59.45598,59.58269
59.50588,59.63313
59.55631,59.68272
59.60677,59.73241
59.65717,59.78225
59.70781,59.83189
59.75754,59.88179
59.80822,59.93227
59.85765,59.98261
59.90806,60.03305
59.95839,60.08338
60.00884,60.13354
60.0586,60.18388
60.109,60.23357
60.15872,60.28386
60.20846,60.33401
60.2589,60.38373
60.30851,60.43338
60.35883,60.48345
60.40856,60.53313
60.4583,60.58345
60.50814,60.63387
60.55789,60.68413
60.60758,60.73393
60.65799,60.7838
60.70836,60.83359
60.75866,60.88366
60.80899,60.93398
60.85905,60.984
60.90905,61.03371
60.95909,61.0836
61.00871,61.1333
61.05862,61.18379
61.10891,61.23419
61.15889,61.28444
61.20871,61.33443
61.25902,61.38486
61.30897,61.43463
61.35941,61.48492
61.40915,61.53529
61.45877,61.58572
61.50877,61.63546
61.55868,61.68518
61.60847,61.73491
61.65847,61.78477
61.70815,61.83459
61.75846,61.88502
61.80828,61.93489
61.85817,61.98451
61.90775,62.03501
61.95736,62.08482
62.00769,62.13461
62.05772,62.18504
62.10769,62.23474
62.15786,62.28503
62.20803,62.33504
62.30877,62.38517
62.35894,62.43497
62.40881,62.48468
62.45862,62.5345
62.50842,62.58419
62.55822,62.63457
62.60788,62.6848
62.65827,62.73521
62.70847,62.78569
62.75882,62.83557
62.80922,62.8853
62.85964,62.93528
62.90949,62.98503
62.95979,63.03476
63.01046,63.08474
63.0604,63.1347
63.11062,63.18434
63.16033,63.23467
63.21019,63.28495
63.25998,63.33466
63.30959,63.38506
63.35931,63.435
63.40907,63.48556
63.45878,63.53569
63.50885,63.58533
63.5587,63.63515
63.60905,63.68547
63.65871,63.73574
63.70914,63.78552
63.75877,63.83515
63.80907,63.88501
63.85878,63.93528
63.90923,63.98559
63.95965,64.03532
64.0093,64.13561
64.05963,64.1855
64.10939,64.21693
64.15005,64.2598
64.1997,64.30985
64.2384,64.35974
64.28819,64.40947
64.33584,64.45979
64.38552,64.50824
64.43517,64.55847
64.48517,64.60876
64.53535,64.65854
64.58511,64.70832
64.63473,64.75807
64.68518,64.80851
64.73562,64.8587
64.78535,64.90886
64.83543,64.95853
64.88557,65.0089
64.93565,65.05883
64.98583,65.10931
65.03544,65.13689
65.07652,65.18656
65.12659,65.2132
65.17638,65.26342
65.22665,65.31326
65.2769,65.36366
65.32691,65.41409
65.37676,65.46383
65.42716,65.51353
65.47737,65.56377
65.52758,65.61412
65.57767,65.66376
65.62796,65.71409
65.6776,65.76444
65.7279,65.81469
65.77763,65.86444
65.82769,65.91441
65.87789,65.96478
65.92769,66.01443
65.97753,66.06484
66.02717,66.11472
66.07677,66.16469
66.12695,66.21496
66.17695,66.26465
66.22665,66.31483
66.27637,66.36477
66.32672,66.41444
66.37648,66.46456
66.42645,66.51456
66.47575,66.5646
66.52588,66.6142
66.57736,66.66003
66.62576,66.70996
66.67625,66.75961
66.72635,66.8099
66.77622,66.86014
66.82609,66.9098
66.87567,66.96022
66.92538,67.01002
66.97585,67.06042
67.02622,67.11042
67.0762,67.16035
67.12585,67.2107
67.17631,67.25992
67.22605,67.30987
67.27646,67.35966
67.32681,67.40943
67.37646,67.45912
67.42622,67.50947
67.47581,67.55973
67.52628,67.60941
67.57612,67.65913
67.62585,67.70879
67.67627,67.75919
67.72657,67.80932
67.77634,67.8596
67.82621,67.9096
67.87633,67.9596
67.92673,68.00998
67.97656,68.06032
68.02669,68.1102
68.07687,68.16033
68.12684,68.21038
68.17706,68.26026
68.22673,68.31051
68.277,68.36099
68.32667,68.41061
68.37698,68.46103
68.4268,68.51108
68.47656,68.56138
68.5264,68.61152
68.57664,68.66193
68.62672,68.71171
68.67636,68.7618
68.72679,68.81206
68.77677,68.86185
68.82655,68.91183
68.87315,68.96176
68.92355,69.00807
68.95388,69.04478
69.00428,69.07983
69.04935,69.13
69.09937,69.17999
69.14907,69.23035
69.19951,69.28065
69.2499,69.33051
69.30022,69.38095
69.35065,69.43133
69.40035,69.48119
69.45007,69.53159
69.49977,69.58189
69.55018,69.63223
69.60062,69.6825
69.65111,69.73287
69.7009,69.78271
69.75114,69.83232
69.80083,69.88262
69.85044,69.93282
69.90056,69.97024
69.95067,70.02061
70.00095,70.07024
70.0515,70.1203
70.10194,70.1707
70.15157,70.22041
70.20142,70.2647
70.25106,70.31448
70.30081,70.36463
70.35043,70.41454
70.40028,70.46497
70.45068,70.51537
70.50076,70.56575
70.55042,70.61566
70.60087,70.66528
70.65125,70.7158
70.70168,70.76544
70.75187,70.8158
70.80192,70.86581
70.85211,70.91533
70.90175,70.96575
70.95159,71.01591
71.00122,71.06587
71.05088,71.11588
71.10108,71.16623
71.15138,71.21613
71.19691,71.26586
71.24586,71.31569
71.29567,71.36573
71.34605,71.41554
71.39574,71.44981
71.44578,71.49561
71.49304,71.52646
71.53031,71.57656
71.5806,71.62623
71.63087,71.67652
71.68118,71.72667
71.73083,71.77702
71.78111,71.82668
71.83087,71.87688
71.88093,71.92708
71.93137,71.97685
71.98106,72.02682
72.03117,72.07725
72.08139,72.12688
72.13179,72.17665
72.18153,72.2263
72.2318,72.27607
72.2818,72.32574
72.33147,72.37552
72.38133,72.42594
72.43137,72.47635
72.48125,72.5266
72.53143,72.57703
72.58133,72.6274
72.63118,72.67733
72.68099,72.7272
72.73064,72.77763
72.7803,72.82803
72.83012,72.87846
72.87979,72.9281
72.93018,72.97772
72.98055,73.02737
73.03091,73.0772
73.08111,73.12683
73.13148,73.17652
73.18181,73.22615
73.23212,73.27597
73.28252,73.32569
73.3329,73.37579
73.3833,73.42609
73.43298,73.47646
73.48283,73.52616
73.53244,73.5759
73.58231,73.62618
73.63223,73.67609
73.68198,73.72596
73.73161,73.77612
73.7812,73.82645
73.83124,73.87656
73.881,73.92678
73.93137,73.97694
73.98181,74.02658
74.03217,74.07642
74.08237,74.12832
74.13197,74.17731
74.18164,74.22702
74.23203,74.27667
74.28169,74.32664
74.33195,74.3766
74.38182,74.42628
74.43156,74.47597
74.48193,74.52628
74.53173,74.57641
74.58149,74.62624
74.63135,74.67588
74.68113,74.72609
74.73086,74.77656
74.78079,74.82694
74.83059,74.8766
74.88078,74.92626
74.93053,74.97595
74.98048,75.02608
75.03088,75.0765
75.08102,75.12688
75.13099,75.17661
75.18102,75.22507
75.23141,75.27502
75.28181,75.32474
75.33145,75.37446
75.38135,75.42426
75.43134,75.4743
75.48141,75.52399
75.53128,75.57367
75.58101,75.62376
75.63086,75.67422
75.68105,75.72412
75.73118,75.77381
75.78111,75.82348
75.8309,75.87318
75.88118,75.92341
75.93131,75.97326
75.9818,76.02293
76.03153,76.07314
76.08164,76.1228
76.13144,76.17274
76.1812,76.22268
76.23138,76.27251
76.28112,76.32235
76.33154,76.37245
76.3819,76.42232
76.43164,76.47215
76.48135,76.52226
76.53171,76.57207
76.58172,76.62246
76.63164,76.67244
76.68151,76.72267
76.73124,76.7728
76.78279,76.8232
76.83182,76.87287
76.88217,76.92267
76.93226,76.97249
76.98225,77.02242
77.03243,77.07247
77.08289,77.12266
77.13331,77.17265
77.18378,77.22256
77.23399,77.27251
77.28355,77.32296
77.33356,77.37313
77.38338,77.42356
77.43322,77.47331
77.48307,77.52339
77.5332,77.57322
77.58335,77.62336
77.63341,77.67318
77.68303,77.72348
77.73267,77.77366
77.78261,77.82375
77.8323,77.87369
77.88275,77.92409
77.93237,77.97398
77.982,78.02391
78.03166,78.0737
78.08179,78.12409
78.11546,78.16034
78.16579,78.21043
78.21602,78.2603
78.26576,78.31049
78.31581,78.36044
78.366,78.41088
78.41639,78.46078
78.46626,78.5109
78.51603,78.56091
78.56607,78.61121
78.61614,78.66098
78.65163,78.70901
78.70207,78.75906
78.75254,78.80931
78.80234,78.85973
78.85223,78.90949
78.90235,78.95924
78.95222,79.00915
79.00227,79.05917
79.05232,79.10914
79.10194,79.15924
79.15208,79.20957
79.20193,79.25967
79.25221,79.3101
79.30225,79.3602
79.35192,79.40987
79.40232,79.46014
79.45228,79.51015
79.502,79.55987
79.55187,79.60967
79.60221,79.65979
79.65183,79.70988
79.70184,79.76016
79.75204,79.81055
79.80312,79.86026
79.90298,79.91026
79.95254,79.96032
80.00264,80.01015
80.05258,80.05994
80.10251,80.10975
80.15253,80.1598
80.20226,80.21024
80.25204,80.26014
80.3018,80.3102
80.35176,80.36095
80.40179,80.41129
80.4521,80.46127
80.50204,80.5116
80.55165,80.56152
80.60163,80.61131
80.65183,80.66119
80.70197,80.71098
80.75191,80.7614
80.80178,80.81179
80.85152,80.86172
80.90118,80.9119
80.9511,80.96198
81.00118,81.01179
81.05117,81.06172
81.10112,81.11169
81.15104,81.16183
81.20135,81.21172
81.25157,81.26217
81.30121,81.3119
81.35089,81.36169
81.39298,81.40418
81.44316,81.45412
81.49328,81.50378
81.54318,81.55363
81.59328,81.60397
81.64349,81.65385
81.6937,81.70426
81.74369,81.75399
81.7937,81.80428
81.84348,81.85469
81.89394,81.90511
81.94382,81.95485
81.9938,82.00476
82.04375,82.05462
82.09355,82.10432
82.14352,82.1543
82.19404,82.20451
82.24387,82.25442
82.2943,82.30424
82.34399,82.35439
82.39429,82.40455
82.44395,82.45428
82.49381,82.50397
82.54402,82.55367
82.59407,82.60358
82.64393,82.65348
82.69395,82.70335
82.74532,82.75344
82.79386,82.8032
82.84356,82.85355
82.89325,82.90389
82.94315,82.95397
82.99316,83.00441
83.04315,83.0542
83.09278,83.10461
83.14242,83.15486
83.19211,83.20469
83.24232,83.2544
83.29275,83.3043
83.3424,83.35463
83.39285,83.40439
83.44254,83.45425
83.49228,83.50387
83.54201,83.55389
83.59165,83.60369
83.6416,83.65369
83.69147,83.70333
83.74146,83.75307
83.79133,83.80336
83.84106,83.85374
83.89098,83.90414
83.94141,83.9538
83.99139,84.00368
84.04152,84.05405
84.09187,84.10435
84.14178,84.15398
84.19213,84.2038
84.2423,84.25368
84.29247,84.3035
84.3428,84.35326
84.39302,84.40291
84.44339,84.45258
84.49342,84.50259
84.54325,84.55233
84.59328,84.6022
84.64285,84.6519
84.69266,84.70155
84.74256,84.75125
84.79276,84.80097
84.84262,84.85131
84.89249,84.90109
84.94277,84.95132
84.99336,85.00166
85.04318,85.05212
85.09332,85.10194
85.14362,85.15231
85.19377,85.20231
85.24421,85.25213
85.29441,85.30183
85.34459,85.3516
85.39492,85.40133
85.44518,85.4518
85.49554,85.50156
85.54577,85.55157
85.59597,85.60142
85.6458,85.65111
85.6955,85.70116
85.74571,85.75119
85.7959,85.79598
85.84614,85.84586
85.89638,85.89579
85.93356,85.9455
85.97851,85.98625
86.01859,86.02279
86.06444,86.06557
86.11443,86.11592
86.15931,86.15765
86.20486,86.20004
86.23736,86.22366
86.25444,86.25225
86.2791,86.27132
86.29519,86.29391
86.31326,86.31068
86.3291,86.32632
86.3427,86.34028
86.35783,86.35948
86.37169,86.37325
86.387,86.39004
86.40181,86.40618
86.4154,86.42612
86.43292,86.43842
86.44797,86.45564
86.46403,86.46877
86.48568,86.48345
86.49889,86.4989
86.51281,86.51192
86.52617,86.52689
86.53957,86.54677
86.5554,86.56491
86.57001,86.58128
86.58275,86.60031
86.60825,86.61669
86.6199,86.63098
86.6329,86.64484
86.64812,86.65758
86.66146,86.67223
86.67434,86.68591
86.68913,86.70321
86.70139,86.7179
86.73866,86.73336
86.75516,86.74697
86.77502,86.76274
86.78976,86.77431
86.80256,86.78831
86.82014,86.80116
86.83996,86.81429
86.85522,86.82608
86.87086,86.84135
86.88382,86.85474
86.89793,86.86904
86.91087,86.88621
86.92272,86.90088
86.94283,86.91467
86.96449,86.92902
86.97799,86.9413
86.99364,86.95604
87.01083,86.96742
87.02882,86.9881
87.04782,86.99944
87.06944,87.01535
87.08608,87.03523
87.10265,87.04962
87.12369,87.06956
87.14288,87.08827
87.16374,87.10674
87.17681,87.12354
87.19251,87.14384
87.20991,87.1599
87.22993,87.17933
87.25331,87.19463
87.27179,87.2202
87.29526,87.23884
87.31268,87.25696
87.33728,87.2878
87.36662,87.30495
87.39201,87.32951
87.42081,87.3591
87.44518,87.4435
87.46709,87.46623
87.49754,87.4917
87.5168,87.51268
87.53533,87.52623
87.57124,87.55283
87.59566,87.60479
87.62181,87.61309
87.63697,87.62749
87.65701,87.64176
87.6687,87.65736
87.68412,87.67223
87.69915,87.69883
87.7141,87.7095
87.72888,87.7251
87.73824,87.73828
87.75385,87.74799
87.76441,87.76366
87.77372,87.77682
87.78374,87.78759
87.796,87.80109
87.81037,87.81652
87.82381,87.82881
87.83687,87.84103
87.85043,87.85485
87.86334,87.86845
87.87827,87.88149
87.89192,87.89146
87.90467,87.90669
87.91397,87.92026
87.92808,87.93202
87.93701,87.93945
87.95266,87.94978
87.96584,87.96309
87.97621,87.97043
87.99014,87.98101
88.00367,87.99154
88.01621,87.99899
88.03008,88.00932
88.04238,88.02062
88.05634,88.03268
88.06384,88.04301
88.07787,88.05227
88.09032,88.05962
88.10174,88.06673
88.11438,88.07602
88.12819,88.10175
88.13978,88.11095
88.15484,88.11835
88.16234,88.13841
88.17631,88.14768
88.19026,88.16035
88.2028,88.1814
88.21449,88.1981
88.22827,88.22258
88.2394,88.23315
88.25439,88.24908
88.26665,88.26608
88.27953,88.28466
88.28686,88.2979
88.29959,88.31429
88.31361,88.32548
88.32793,88.33808
88.33896,88.34727
88.34618,88.35647
88.35867,88.36888
88.37127,88.37807
88.38153,88.39046
88.39487,88.40068
88.40666,88.40991
88.421,88.42392
88.43533,88.43314
88.44713,88.44858
88.46259,88.45592
88.47947,88.46857
88.49133,88.47605
88.50053,88.49306
88.51451,88.50167
88.52964,88.51498
88.53704,88.52352
88.55216,88.56399
88.56446,88.58843
88.58173,88.60088
88.59346,88.62035
88.61995,88.63008
88.64113,88.64552
88.65633,88.66537
88.66856,88.68217
88.68033,88.69593
88.69244,88.71028
88.703,88.72115
88.71366,88.7304
88.72678,88.74114
88.73849,88.75134
88.74879,88.75854
88.76106,88.77055
88.77032,88.78175
88.78588,88.79432
88.79758,88.80675
88.81025,88.82073
88.82679,88.8307
88.84113,88.84418
88.85799,88.87525
88.87398,88.88664
88.88805,88.89932
88.90585,88.91361
88.91842,88.92621
88.93096,88.93839
88.94622,88.95341
88.96124,88.96838
88.97521,88.98074
88.98737,88.99467
88.99933,89.00976
89.01143,89.02027
89.02919,89.03797
89.03976,89.04533
89.05144,89.06165
89.05843,89.07394
89.07068,89.08473
89.08241,89.09679
89.09491,89.10533
89.10698,89.11452
89.1209,89.12371
89.13339,89.1329
89.14068,89.1421
89.14991,89.15236
89.16446,89.16514
89.17503,89.17639
89.18665,89.19076
89.19906,89.19994
89.20624,89.21014
89.21645,89.22031
89.22805,89.22746
89.23521,89.23747
89.24692,89.24767
89.26019,89.2579
89.27139,89.27086
89.28281,89.28113
89.29462,89.29444
89.30186,89.30765
89.31518,89.32063
89.32545,89.33398
89.33572,89.34446
89.34599,89.35367
89.35523,89.366
89.36677,89.3752
89.37605,89.38542
89.38965,89.3926
89.39692,89.3998
89.40719,89.40697
89.41642,89.41417
89.42565,89.42333
89.43488,89.43993
89.44212,89.44913
89.45385,89.45831
89.46415,89.46756
89.47587,89.47491
89.4851,89.48409
89.49435,89.49326
89.50155,89.50246
89.50877,89.50982
89.51801,89.51904
89.52831,89.53526
89.53555,89.54767
89.54581,89.55502
89.55302,89.56426
89.56027,89.57597
89.56952,89.58519
89.57977,89.5949
89.58698,89.60411
89.59428,89.61666
89.60755,89.62389
89.6149,89.63652
89.62758,89.6468
89.64218,89.65952
89.65185,89.67013
89.6636,89.67933
89.67632,89.69193
89.69044,89.70378
89.70435,89.71766
89.71165,89.725
89.72507,89.73672
89.73932,89.74553
89.74937,89.76149
89.75951,89.76884
89.77314,89.782
89.7823,89.79153
89.79617,89.8065
89.80993,89.81384
89.82321,89.82889
89.83911,89.83715
89.84908,89.85144
89.86301,89.85946
89.87635,89.87346
89.88737,89.88538
89.89944,89.89413
89.90685,89.90676
89.91949,89.92046
89.92867,89.92773
89.94184,89.93945
89.94912,89.9503
89.95835,89.96055
89.97006,89.96979
89.97928,89.97968
89.98846,89.98886
89.99571,89.99622

