a11855_human_90min_hrMS2,a11856_human_90min_hrMS2
1.7778,1.757088
1.786556,1.76768
1.795247,1.776312
1.80633,1.78499
1.816255,1.793719
1.825328,1.802358
1.834309,1.811078
1.843867,1.821733
1.852536,1.832459
1.861175,1.839194
1.872402,1.845757
1.881393,1.852347
1.890122,1.860985
1.898774,1.867725
1.907455,1.874317
1.916184,1.884008
1.927387,1.893489
1.934125,1.902081
1.940706,1.911122
1.949364,1.919755
1.956323,1.926555
1.964983,1.937621
1.973668,1.947688
1.983097,1.954621
1.994357,1.96424
2.002984,1.972872
2.009569,1.97962
2.018315,1.988243
2.024915,1.997818
2.035533,2.011213
2.04676,2.022344
2.056722,2.032065
2.065706,2.038838
2.074332,2.048982
2.083332,2.05766
2.095184,2.069387
2.104198,2.080708
2.115089,2.09304
2.121864,2.101661
2.130426,2.108419
2.137177,2.117613
2.145883,2.126323
2.15758,2.133075
2.166305,2.141869
2.17498,2.150448
2.181753,2.159245
2.190454,2.170938
2.201262,2.178018
2.210062,2.184465
2.218683,2.19738
2.225429,2.209725
2.234085,2.216306
2.244364,2.22541
2.254963,2.23415
2.263991,2.243139
2.27264,2.253376
2.279196,2.262082
2.285859,2.268839
2.298446,2.277476
2.307512,2.286192
2.316262,2.29499
2.327862,2.30744
2.336526,2.316375
2.347594,2.328989
2.35938,2.338075
2.368528,2.346608
2.377508,2.357816
2.384094,2.366648
2.392762,2.373234
2.402912,2.383198
2.411572,2.395214
2.420291,2.40199
2.429382,2.413918
2.438513,2.420704
2.445259,2.434008
2.453951,2.443468
2.463236,2.45218
2.469815,2.460967
2.478525,2.469644
2.487351,2.478311
2.493924,2.487898
2.502591,2.494677
2.515216,2.501271
2.524123,2.512137
2.530892,2.518879
2.539523,2.52753
2.54628,2.53614
2.556345,2.545247
2.563096,2.555809
2.571779,2.564602
2.580654,2.573277
2.592893,2.584002
2.599457,2.593229
2.606019,2.604062
2.612591,2.610743
2.623113,2.621928
2.631913,2.630632
2.644488,2.637409
2.655777,2.650067
2.662523,2.658648
2.671145,2.665452
2.679854,2.675777
2.688489,2.684775
2.699643,2.693514
2.710307,2.703562
2.720407,2.712243
2.731787,2.722276
2.738521,2.733076
2.745102,2.740767
2.751706,2.749427
2.758481,2.760646
2.770379,2.769235
2.780818,2.77616
2.79334,2.784808
2.804148,2.793574
2.812765,2.802732
2.819537,2.814063
2.826319,2.820796
2.838212,2.827407
2.849785,2.836073
2.861701,2.842806
2.875696,2.849394
2.882451,2.85814
2.892763,2.869853
2.901433,2.876601
2.908167,2.885264
2.914746,2.89598
2.923446,2.905026
2.931985,2.915057
2.938562,2.923671
2.945145,2.932502
2.95382,2.942181
2.960603,2.948914
2.973703,2.955495
2.982359,2.965039
2.991069,2.975989
2.999744,2.9871
3.008373,2.993909
3.017048,3.006298
3.028741,3.01505
3.03567,3.024194
3.044372,3.034258
3.053049,3.045231
3.061849,3.053845
3.070904,3.060641
3.077675,3.072736
3.086358,3.083247
3.093093,3.095713
3.099675,3.109181
3.108291,3.11957
3.115026,3.128202
3.121639,3.136839
3.130247,3.143401
3.13702,3.152135
3.148579,3.16272
3.155373,3.171388
3.16178,3.180048
3.170557,3.188667
3.183512,3.195465
3.190344,3.204113
3.203356,3.213053
3.210314,3.2198
3.222064,3.231091
3.233066,3.241122
3.242242,3.249691
3.255034,3.258371
3.26654,3.267098
3.279568,3.277842
3.286533,3.290113
3.297222,3.298758
3.303951,3.305506
3.310511,3.316351
3.317105,3.324991
3.32627,3.333665
3.332911,3.340426
3.342426,3.349253
3.351077,3.358255
3.359771,3.366998
3.368365,3.375531
3.377043,3.382264
3.388964,3.388843
3.397739,3.39546
3.410832,3.403997
3.417603,3.41277
3.42748,3.421385
3.436071,3.431984
3.444616,3.440574
3.451213,3.449161
3.460883,3.458529
3.467475,3.465312
3.478276,3.475596
3.487941,3.484167
3.496595,3.494129
3.509507,3.504493
3.522353,3.511053
3.533506,3.517455
3.543908,3.526146
3.555868,3.532896
3.569593,3.543977
3.578174,3.556846
3.59104,3.568329
3.59762,3.578929
3.606232,3.58752
3.617402,3.597051
3.630192,3.60944
3.639331,3.620497
3.650343,3.632088
3.661616,3.646965
3.670239,3.655493
3.683424,3.66215
3.69553,3.674749
3.707473,3.681318
3.71936,3.693282
3.725946,3.702644
3.736414,3.711257
3.748689,3.72039
3.761657,3.734977
3.770601,3.747591
3.77922,3.754191
3.792436,3.766991
3.804756,3.780436
3.815808,3.790882
3.825821,3.801321
3.834437,3.807894
3.846122,3.816423
3.856297,3.825112
3.869103,3.833656
3.882461,3.843556
3.892294,3.856456
3.904685,3.866295
3.915429,3.877124
3.925723,3.889146
3.934301,3.903041
3.944818,3.910023
3.959826,3.92361
3.970167,3.932714
3.978725,3.945643
3.987404,3.954407
3.996475,3.965088
4.006562,3.97498
4.015145,3.986646
4.021766,3.997775
4.028197,4.012676
4.036766,4.019433
4.046032,4.028508
4.056627,4.03901
4.063209,4.049963
4.072223,4.063955
4.085989,4.076961
4.100687,4.088677
4.114599,4.098052
4.127218,4.111012
4.134957,4.119564
4.149365,4.130357
4.158298,4.137115
4.171631,4.145718
4.184857,4.158051
4.200151,4.166878
4.210357,4.17755
4.222393,4.190043
4.234559,4.198773
4.248829,4.208889
4.262314,4.218693
4.271891,4.230318
4.281895,4.239372
4.296024,4.250969
4.310553,4.26405
4.322071,4.275004
4.332879,4.287117
4.346294,4.299948
4.359556,4.313116
4.371799,4.324361
4.388132,4.339884
4.402245,4.354281
4.40887,4.367335
4.419758,4.381679
4.426444,4.39716
4.441941,4.412374
4.458282,4.426672
4.471757,4.435438
4.487092,4.449106
4.50034,4.461002
4.515081,4.474143
4.528552,4.487472
4.542666,4.502488
4.551824,4.518113
4.564478,4.534302
4.578926,4.545202
4.592669,4.553798
4.612396,4.565403
4.626208,4.580976
4.643412,4.598611
4.652528,4.608486
4.667137,4.6221
4.681209,4.635376
4.69364,4.650808
4.713394,4.665176
4.732887,4.677626
4.747278,4.70414
4.769407,4.719679
4.781061,4.738431
4.797137,4.755295
4.811716,4.773299
4.833918,4.791169
4.84832,4.811602
4.865525,4.825698
4.944473,4.840295
4.971912,4.867805
4.995006,4.878763
5.021467,4.895031
5.045517,4.909658
5.067802,4.927353
5.084118,4.947874
5.107186,4.964059
5.132867,4.984427
5.149112,5.001589
5.174853,5.026066
5.202382,5.047407
5.231536,5.076402
5.245317,5.092835
5.269539,5.118301
5.301011,5.13803
5.323002,5.161225
5.345245,5.184102
5.372463,5.204058
5.393905,5.240005
5.429317,5.267519
5.455204,5.29927
5.50476,5.331828
5.53106,5.362958
5.549934,5.398421
5.575513,5.420717
5.594516,5.459564
5.619531,5.476957
5.644238,5.509465
5.666867,5.536002
5.710839,5.67719
5.743836,5.736334
5.78507,5.761359
5.817115,5.792308
5.853403,5.866921
5.886468,5.886777
5.925111,5.920155
5.949396,5.961056
5.983108,6.010211
6.012174,6.025545
6.038973,6.067258
6.063052,6.111007
6.082753,6.159019
6.110865,6.175347
6.147554,6.202726
6.169174,6.224217
6.213529,6.254239
6.241662,6.303905
6.279313,6.34486
6.329412,6.393532
6.369728,6.465399
6.410973,6.510058
6.460974,6.54774
6.507724,6.647382
6.557907,6.685344
6.608101,6.735579
6.657981,6.773375
6.695245,6.811135
6.745565,6.860294
6.795628,6.909976
6.845714,6.952063
6.887553,7.002447
6.937912,7.052602
6.986632,7.102336
7.036844,7.152331
7.087295,7.20253
7.137494,7.252903
7.187227,7.302837
7.236845,7.352641
7.287246,7.402998
7.337111,7.452776
7.387369,7.503168
7.437811,7.553426
7.537165,7.603841
7.586841,7.654192
7.636481,7.704643
7.686301,7.75503
7.735942,7.805161
7.836012,7.85491
7.885967,7.905159
7.935745,7.954848
7.985434,8.005153
8.035737,8.055041
8.136597,8.10529
8.186496,8.155185
8.286006,8.204898
8.335828,8.254693
8.385718,8.304364
8.436067,8.354093
8.486553,8.403848
8.536396,8.453825
8.586072,8.503635
8.635852,8.553615
8.686145,8.653642
8.736519,8.703643
8.78622,8.753841
8.836339,8.804238
8.886351,8.854137
8.936068,8.903958
8.985715,8.953687
9.035679,9.003792
9.085521,9.053932
9.135591,9.103703
9.185815,9.153943
9.235869,9.203635
9.285657,9.253459
9.335329,9.303889
9.385778,9.354359
9.436117,9.404761
9.486337,9.454803
9.536777,9.504498
9.587095,9.554336
9.637204,9.60538
9.687063,9.654152
9.736583,9.703859
9.786271,9.75381
9.836495,9.803869
9.886235,9.85405
9.936335,9.903686
9.986158,9.953479
10.0868,10.00378
10.13695,10.05342
10.18737,10.10312
10.2378,10.15321
10.2881,10.20368
10.33779,10.25401
10.38806,10.30386
10.43826,10.35368
10.48789,10.40367
10.53818,10.45347
10.58835,10.50384
10.68815,10.5543
10.73792,10.60468
10.78761,10.65491
10.83755,10.70465
10.88796,10.75427
10.93764,10.80404
10.9881,10.85425
11.03785,10.90399
11.08768,10.95374
11.13751,11.00398
11.18731,11.10392
11.23717,11.15407
11.2871,11.20449
11.33758,11.25493
11.38723,11.30459
11.43751,11.40531
11.48764,11.45518
11.53736,11.50512
11.5878,11.55551
11.63824,11.60513
11.68862,11.65533
11.7238,11.69393
11.77184,11.74242
11.82201,11.79196
11.87169,11.84204
11.92163,11.89223
11.97146,11.94262
12.02159,12.04298
12.07128,12.09339
12.12095,12.14382
12.17136,12.19385
12.2213,12.24397
12.2715,12.29437
12.32116,12.34478
12.37158,12.39516
12.42132,12.44477
12.47128,12.49455
12.5216,12.54425
12.57187,12.59444
12.62149,12.64423
12.67169,12.6945
12.72155,12.74418
12.77401,12.79458
12.87266,12.84429
12.92264,12.89491
12.97239,12.94536
13.02207,12.99548
13.07182,13.04522
13.12167,13.09552
13.17137,13.14513
13.22135,13.19483
13.2711,13.24475
13.32088,13.29463
13.37077,13.34454
13.42078,13.39476
13.47098,13.44453
13.52113,13.49427
13.57104,13.54453
13.6215,13.59438
13.67111,13.6448
13.72161,13.69462
13.77119,13.74433
13.82086,13.79466
13.8706,13.84494
13.92096,13.89506
13.9707,13.94541
14.02051,13.99529
14.07019,14.04553
14.12022,14.09572
14.17005,14.14542
14.21979,14.19573
14.26939,14.24581
14.319,14.29615
14.36924,14.3464
14.41963,14.39641
14.46945,14.49646
14.51977,14.5465
14.56991,14.59679
14.62028,14.64646
14.6699,14.69687
14.71963,14.74714
14.76929,14.79699
14.81919,14.84688
14.86952,14.89734
14.91971,14.94772
15.02031,14.9977
15.07023,15.04744
15.12023,15.09773
15.17003,15.1476
15.21988,15.19727
15.26982,15.24734
15.32015,15.29779
15.3703,15.34811
15.42075,15.39809
15.4709,15.44837
15.5213,15.49826
15.57137,15.54819
15.62163,15.59797
15.72189,15.64759
15.87204,15.69804
15.92201,15.74779
15.97213,15.79743
16.02237,15.84772
16.07243,15.89736
16.12388,15.94698
16.1734,15.99663
16.22328,16.04701
16.27326,16.15104
16.32334,16.19794
16.37376,16.24784
16.42413,16.29795
16.47382,16.34742
16.52415,16.39725
16.57442,16.49664
16.62473,16.5471
16.67475,16.59748
16.72499,16.6471
16.77537,16.69695
16.82506,16.74735
16.87515,16.79771
16.92479,16.84763
16.97515,16.94794
17.02533,16.99762
17.07495,17.03736
17.1254,17.087
17.1754,17.12534
17.2258,17.17563
17.27547,17.2254
17.32532,17.27508
17.3758,17.37596
17.42591,17.42641
17.47611,17.47602
17.52653,17.52623
17.5767,17.57602
17.62699,17.626
17.67686,17.67595
17.72654,17.77608
17.77686,17.82632
17.82672,17.87614
17.87679,17.92654
17.9271,17.97626
17.97687,18.02649
18.02667,18.07614
18.07639,18.12637
18.12618,18.22591
18.17592,18.27612
18.22613,18.32573
18.27586,18.37613
18.32578,18.4258
18.37543,18.4762
18.4251,18.52663
18.47479,18.57647
18.52513,18.62687
18.57543,18.67684
18.62563,18.72671
18.67576,18.77658
18.72595,18.82701
18.77556,18.8774
18.82519,18.9278
18.8749,18.97804
18.92498,19.02847
18.97545,19.07887
19.02511,19.12925
19.07548,19.17954
19.12524,19.22985
19.17494,19.28019
19.27549,19.3305
19.32543,19.38047
19.37578,19.4305
19.42544,19.48067
19.47558,19.53032
19.52593,19.58053
19.57596,19.63066
19.62548,19.68097
19.67533,19.73136
19.72551,19.78069
19.77583,19.83092
19.82579,19.88077
19.87601,19.93038
19.92612,19.98041
19.97626,20.03039
20.02675,20.08057
20.07662,20.13044
20.12642,20.18067
20.17682,20.23095
20.22717,20.28137
20.27726,20.33165
20.37726,20.38144
20.42752,20.43155
20.47796,20.48177
20.57781,20.53157
20.62803,20.58142
20.67834,20.63118
20.72866,20.68111
20.77873,20.73098
20.82836,20.78091
20.87861,20.83137
20.92888,20.88154
20.97894,20.93163
21.02885,20.9821
21.07908,21.03222
21.12946,21.08248
21.17994,21.13207
21.23042,21.18257
21.28021,21.23295
21.3306,21.28342
21.38044,21.33367
21.43077,21.38415
21.48044,21.48473
21.5304,21.53462
21.58067,21.63488
21.63114,21.68461
21.68113,21.7344
21.73146,21.83469
21.78171,21.88441
21.83214,21.93416
21.88187,22.03456
21.9318,22.0846
21.98173,22.13502
22.03199,22.18526
22.08247,22.23571
22.13252,22.28569
22.18283,22.33567
22.23302,22.38558
22.28293,22.42511
22.33302,22.52481
22.38306,22.57478
22.43335,22.62472
22.48353,22.67494
22.53363,22.72465
22.58379,22.77505
22.63418,22.82541
22.68424,22.87521
22.73451,22.92504
22.78429,22.97531
22.82138,23.02571
22.87149,23.07913
22.97176,23.12712
23.02192,23.17734
23.07181,23.2272
23.1218,23.27654
23.17097,23.32665
23.22083,23.37471
23.27109,23.4246
23.37117,23.47493
23.41454,23.52479
23.51484,23.57477
23.56458,23.62443
23.61444,23.67409
23.66416,23.72449
23.76402,23.77465
23.81374,23.82464
23.86413,23.87456
23.9638,23.92453
24.01376,23.97424
24.06374,24.02425
24.16317,24.07429
24.21288,24.12399
24.26316,24.17382
24.36376,24.22363
24.41367,24.27403
24.46361,24.32412
24.51409,24.37409
24.56383,24.4241
24.61389,24.4737
24.66378,24.52388
24.71347,24.57387
24.76394,24.62423
24.81412,24.67416
24.86442,24.72397
24.91412,24.7739
24.96435,24.82378
25.01415,24.87351
25.06447,24.92324
25.11487,24.97291
25.16455,25.02331
25.21484,25.07357
25.26465,25.12388
25.31448,25.17364
25.36485,25.22396
25.41527,25.27395
25.46495,25.32422
25.51527,25.37389
25.56568,25.47379
25.6156,25.5239
25.66563,25.57374
25.71554,25.6235
25.76583,25.67336
25.81627,25.77356
25.86666,25.82322
25.91647,25.87362
25.96666,25.97422
26.01647,26.02441
26.06652,26.07408
26.11645,26.12046
26.16612,26.17067
26.21638,26.22078
26.2661,26.3212
26.31575,26.37087
26.36543,26.42105
26.41576,26.47266
26.46553,26.52112
26.51555,26.57177
26.56479,26.62158
26.6151,26.67119
26.66515,26.72092
26.71529,26.77065
26.76565,26.87054
26.81597,26.92017
26.86602,26.9699
26.91625,27.01978
26.96664,27.07004
27.01669,27.12018
27.06631,27.17041
27.11676,27.22073
27.16664,27.27094
27.21642,27.3214
27.26632,27.37114
27.31594,27.42146
27.36592,27.47163
27.41621,27.52176
27.46584,27.57199
27.51608,27.62223
27.56597,27.6726
27.61627,27.72244
27.65909,27.77185
27.70891,27.82165
27.75904,27.87136
27.80913,27.92135
27.85943,27.97123
27.90986,28.02155
27.94609,28.06217
27.9962,28.09871
28.04662,28.14884
28.09648,28.19851
28.14669,28.24078
28.19709,28.2909
28.24755,28.34105
28.29753,28.39085
28.34729,28.44098
28.39714,28.49102
28.4469,28.54143
28.49729,28.59184
28.54716,28.64189
28.597,28.69204
28.69742,28.74183
28.74712,28.7917
28.79693,28.84131
28.84699,28.8916
28.89674,28.94194
28.94673,28.99177
28.99702,29.04218
29.04662,29.0924
29.09693,29.1428
29.14698,29.19317
29.19705,29.24334
29.24689,29.29306
29.28968,29.34264
29.39,29.39228
29.44037,29.44208
29.47558,29.49247
29.52533,29.54243
29.57131,29.59223
29.62127,29.64253
29.67118,29.69256
29.72123,29.74288
29.77091,29.7932
29.82093,29.84362
29.87111,29.89336
29.92111,29.94309
29.97131,29.99332
30.02146,30.04359
30.07152,30.09418
30.12133,30.14406
30.17126,30.19435
30.22103,30.24413
30.27077,30.29448
30.32047,30.34479
30.37019,30.39482
30.4201,30.44449
30.46991,30.49485
30.51985,30.54505
30.56972,30.59525
30.61938,30.64504
30.66918,30.69541
30.71911,30.79482
30.76952,30.84447
30.81932,30.89421
30.86952,30.94414
30.9193,30.99444
30.96963,31.0444
31.01972,31.0948
31.06978,31.14447
31.11949,31.19414
31.16936,31.2443
31.21923,31.29457
31.26948,31.34473
31.30977,31.39451
31.35983,31.42534
31.40938,31.47522
31.45416,31.52511
31.49948,31.57485
31.54976,31.67497
31.59976,31.72535
31.64967,31.7757
31.6999,31.82546
31.75001,31.87576
31.80014,31.92623
31.85036,31.97605
31.90036,32.02655
31.9504,32.07691
32.00007,32.12659
32.0505,32.17678
32.10028,32.22712
32.15063,32.27685
32.2009,32.32679
32.2513,32.37682
32.30106,32.42689
32.35129,32.47702
32.40082,32.52735
32.45086,32.57729
32.50072,32.6273
32.55056,32.67765
32.60021,32.72797
32.65069,32.77763
32.70113,32.8275
32.75153,32.8775
32.80143,32.92749
32.85136,32.97755
32.90155,33.02736
32.95185,33.07697
33.00169,33.12716
33.05218,33.17688
33.10253,33.22664
33.15292,33.27708
33.20312,33.32697
33.25341,33.37682
33.30399,33.42672
33.35394,33.47633
33.40398,33.52663
33.45382,33.57666
33.50424,33.62696
33.55417,33.67442
33.60427,33.72435
33.65439,33.77406
33.70406,33.82448
33.75438,33.87418
33.80432,33.92449
33.85424,33.97482
33.90437,34.02469
33.95406,34.07436
34.00441,34.12434
34.05411,34.17475
34.10449,34.22462
34.15454,34.27439
34.20497,34.32428
34.25539,34.37453
34.30518,34.42472
34.35484,34.47482
34.40506,34.52512
34.45481,34.57532
34.50456,34.62574
34.55436,34.67542
34.60465,34.72559
34.65509,34.77525
34.70489,34.82511
34.75523,34.87531
34.80564,34.92577
34.85549,34.97558
34.90545,35.02571
34.95546,35.07534
35.00508,35.12524
35.05491,35.17557
35.10472,35.22587
35.15515,35.27625
35.20478,35.32661
35.25448,35.37694
35.3041,35.42673
35.35444,35.47641
35.40458,35.5268
35.45442,35.57693
35.50421,35.62663
35.55397,35.67677
35.60378,35.72722
35.6539,35.77705
35.70404,35.82673
35.75386,35.87643
35.80407,35.92649
35.85442,35.97652
35.90469,36.02695
35.95435,36.07673
36.00397,36.12651
36.05431,36.1765
36.10472,36.22639
36.15435,36.27623
36.20468,36.32659
36.25461,36.37648
36.30487,36.42658
36.3547,36.47668
36.40466,36.52665
36.45446,36.57672
36.50462,36.62667
36.55139,36.67678
36.6011,36.71977
36.6512,36.76955
36.70129,36.81928
36.75129,36.86954
36.8016,36.91974
36.85156,36.97004
36.90173,37.0205
36.95172,37.07022
37.002,37.11988
37.05185,37.16977
37.10158,37.22017
37.15152,37.26995
37.20179,37.3197
37.25182,37.37016
37.30198,37.42046
37.35222,37.4706
37.40248,37.52093
37.4525,37.57136
37.50265,37.62133
37.55235,37.67115
37.60232,37.72117
37.65201,37.77083
37.70231,37.82054
37.75213,37.87069
37.80228,37.92074
37.85248,37.97039
37.90233,38.02048
37.95221,38.07055
38.05214,38.12061
38.10237,38.17035
38.15214,38.22033
38.20226,38.27029
38.25205,38.32009
38.30217,38.37047
38.35191,38.42021
38.40198,38.47038
38.45193,38.52008
38.50183,38.56972
38.5522,38.61953
38.60205,38.66973
38.65219,38.71948
38.70205,38.76077
38.75069,38.81078
38.80043,38.86098
38.8469,38.91107
38.89737,38.94533
38.94066,38.99497
38.97226,39.0323
39.01699,39.06119
39.05566,39.1055
39.08423,39.15063
39.12434,39.17868
39.15392,39.21705
39.18869,39.23896
39.22712,39.26094
39.25436,39.31063
39.29115,39.33786
39.32255,39.38225
39.36488,39.43212
39.41483,39.48259
39.46515,39.53243
39.51497,39.5828
39.56468,39.63259
39.61495,39.68266
39.66458,39.73313
39.71497,39.78345
39.76538,39.83345
39.81555,39.88386
39.86564,39.93359
39.9157,39.98389
39.96564,40.03379
40.01602,40.08405
40.0658,40.13385
40.11626,40.18384
40.1674,40.23325
40.21654,40.28326
40.26636,40.3337
40.31626,40.38412
40.36669,40.43412
40.41681,40.48392
40.4671,40.53376
40.5169,40.58404
40.56736,40.63402
40.61736,40.6839
40.66259,40.73434
40.70621,40.7807
40.75665,40.83074
40.80707,40.88049
40.90752,40.93083
40.95801,40.98055
41.00836,41.03054
41.05882,41.08051
41.10912,41.13097
41.15947,41.18137
41.20972,41.23176
41.25935,41.28201
41.30975,41.33242
41.35945,41.38236
41.40928,41.43263
41.45948,41.48266
41.50938,41.53292
41.55967,41.58297
41.60984,41.63326
41.66013,41.68355
41.70979,41.73373
41.75961,41.78386
41.80936,41.83355
41.85928,41.88379
41.90918,41.93409
41.95917,41.98454
42.00893,42.03486
42.0592,42.08475
42.10936,42.13446
42.15973,42.18484
42.20946,42.23475
42.25934,42.28439
42.3095,42.33455
42.35912,42.38426
42.40936,42.43459
42.4598,42.48488
42.50969,42.53509
42.56005,42.58535
42.61005,42.63565
42.65983,42.68534
42.71012,42.73554
42.76022,42.78555
42.81064,42.82593
42.86097,42.87559
42.91115,42.92608
42.96149,42.97601
43.01162,43.02584
43.06192,43.07548
43.11232,43.12546
43.16225,43.17578
43.21243,43.22617
43.26271,43.27638
43.31283,43.32624
43.36252,43.37597
43.4123,43.42592
43.46194,43.47627
43.51381,43.52611
43.56265,43.57597
43.61285,43.62632
43.6628,43.67607
43.71307,43.72622
43.76331,43.7759
43.81305,43.82602
43.86271,43.87573
43.91237,43.92613
43.96254,43.97659
44.01221,44.07666
44.06194,44.12695
44.11196,44.17677
44.16162,44.22639
44.2106,44.27642
44.26066,44.32639
44.31055,44.37629
44.36049,44.42661
44.41035,44.52608
44.46056,44.57574
44.5104,44.62555
44.56016,44.6757
44.61019,44.72575
44.65986,44.77577
44.70976,44.82581
44.76019,44.87554
44.81016,44.92541
44.86021,44.97503
44.91048,45.0252
44.96045,45.07527
45.01007,45.12498
45.06001,45.17543
45.11007,45.22587
45.16012,45.27583
45.21016,45.32547
45.25995,45.37547
45.30994,45.42521
45.35992,45.4749
45.41013,45.5249
45.45993,45.57534
45.50995,45.62562
45.55988,45.67537
45.60962,45.7252
45.65965,45.77507
45.71,45.82502
45.76038,45.87493
45.81046,45.92513
45.9109,45.97507
45.96133,46.02533
46.0117,46.07503
46.06136,46.12519
46.11132,46.17519
46.16146,46.22545
46.21193,46.27581
46.26165,46.32609
46.3119,46.37638
46.36217,46.42675
46.41197,46.47654
46.46189,46.52664
46.51172,46.57624
46.56165,46.62652
46.61197,46.67651
46.66166,46.72657
46.71156,46.77653
46.76178,46.82697
46.81346,46.87699
46.86189,46.92665
46.91209,46.97621
46.96198,47.02615
47.01173,47.07574
47.06178,47.12571
47.11175,47.17598
47.16138,47.22644
47.21101,47.27612
47.26078,47.32601
47.3109,47.37572
47.36103,47.42546
47.41145,47.47564
47.46132,47.52543
47.5112,47.57518
47.56105,47.6255
47.61139,47.67585
47.66175,47.72547
47.71151,47.77579
47.7613,47.82592
47.81107,47.87573
47.86096,47.92616
47.91084,47.97606
47.96048,48.0259
48.01088,48.07592
48.06128,48.12572
48.111,48.1757
48.16096,48.22599
48.21082,48.27579
48.26108,48.32564
48.31135,48.37539
48.3611,48.42506
48.41104,48.47536
48.46101,48.52562
48.51082,48.57551
48.5608,48.62588
48.61083,48.6755
48.66094,48.72571
48.71061,48.77551
48.76094,48.82597
48.81076,48.87569
48.86045,48.92562
48.91016,48.97558
48.96016,49.02555
49.01036,49.07554
49.06,49.12562
49.11023,49.17563
49.16006,49.22561
49.20973,49.27542
49.26007,49.32531
49.30995,49.37561
49.35982,49.4259
49.40988,49.47577
49.4598,49.52557
49.50998,49.57524
49.56021,49.62529
49.61053,49.67509
49.66073,49.72476
49.71099,49.77509
49.76084,49.82536
49.81094,49.87535
49.86132,49.92566
49.91154,49.9759
49.96119,50.0259
50.01134,50.0763
50.06101,50.12625
50.11063,50.176
50.16113,50.22566
50.21157,50.2754
50.26151,50.32588
50.31158,50.37598
50.36179,50.42561
50.4119,50.47552
50.46206,50.52522
50.56153,50.57495
50.61147,50.62472
50.66138,50.67499
50.71159,50.72537
50.76145,50.775
50.81118,50.82468
50.86086,50.87433
50.91105,50.92478
