a11854_human_90min_hrMS2,a11855_human_90min_hrMS2
27.15956,27.16664
27.2097,27.21642
27.26006,27.26632
27.30996,27.31594
27.35969,27.36592
27.41009,27.41621
27.45979,27.46584
27.50997,27.51608
27.56022,27.56597
27.60998,27.61627
27.65998,27.65909
27.71002,27.70891
27.75988,27.75904
27.80969,27.80913
27.85961,27.85943
27.89656,27.90986
27.94679,27.94609
27.98248,27.9962
28.03283,28.04662
28.08109,28.09648
28.13128,28.14669
28.18134,28.19709
28.23121,28.24755
28.28144,28.29753
28.33161,28.34729
28.38191,28.39714
28.43158,28.4469
28.48121,28.49729
28.53134,28.54716
28.58113,28.597
28.63089,28.64715
28.68107,28.69742
28.7309,28.74712
28.7808,28.79693
28.83043,28.84699
28.88077,28.89674
28.9306,28.94673
28.98073,28.99702
29.03102,29.04662
29.081,29.09693
29.13127,29.14698
29.1812,29.19705
29.23126,29.24689
29.28139,29.28968
29.33181,29.39
29.38201,29.44037
29.42943,29.47558
29.47236,29.52533
29.51799,29.57131
29.56293,29.62127
29.61266,29.67118
29.66252,29.72123
29.71259,29.77091
29.76286,29.82093
29.81474,29.87111
29.86318,29.92111
29.91334,29.97131
29.96393,30.02146
30.01366,30.07152
30.06349,30.12133
30.11392,30.17126
30.16432,30.22103
30.21425,30.27077
30.26459,30.32047
30.31475,30.37019
30.3651,30.4201
30.41479,30.46991
30.4644,30.51985
30.51474,30.56972
30.56444,30.61938
30.61485,30.66918
30.66461,30.71911
30.71425,30.76952
30.76394,30.81932
30.81378,30.86952
30.86393,30.9193
30.91391,30.96963
30.96385,31.01972
31.01398,31.06978
31.06374,31.11949
31.11347,31.16936
31.16333,31.21923
31.21356,31.26948
31.26378,31.30977
31.30449,31.35983
31.35485,31.40938
31.40451,31.45416
31.45443,31.49948
31.50479,31.54976
31.55463,31.59976
31.60452,31.64967
31.6549,31.6999
31.70513,31.75001
31.75479,31.80014
31.80512,31.85036
31.85535,31.90036
31.90584,31.9504
31.95605,32.00007
32.00604,32.0505
32.05616,32.10028
32.10592,32.15063
32.15608,32.2009
32.20602,32.2513
32.25637,32.30106
32.30643,32.35129
32.35681,32.40082
32.4571,32.45086
32.5075,32.50072
32.55722,32.55056
32.60721,32.60021
32.6569,32.65069
32.70723,32.70113
32.75771,32.75153
32.80798,32.80143
32.8581,32.85136
32.90771,32.90155
32.95783,32.95185
33.00801,33.00169
33.05781,33.05218
33.10803,33.10253
33.15773,33.15292
33.20766,33.20312
33.25697,33.25341
33.3066,33.30399
33.3564,33.35394
33.40607,33.40398
33.45578,33.45382
33.50628,33.50424
33.55666,33.55417
33.60658,33.60427
33.65685,33.65439
33.70658,33.70406
33.75689,33.75438
33.80681,33.85424
33.85662,33.90437
33.90627,33.95406
33.95669,34.00441
34.0066,34.05411
34.057,34.10449
34.10675,34.15454
34.15668,34.20497
34.20685,34.25539
34.25661,34.30518
34.30635,34.35484
34.35641,34.40506
34.40652,34.45481
34.45671,34.50456
34.50651,34.55436
34.55637,34.60465
34.60618,34.65509
34.65615,34.70489
34.70578,34.75523
34.75565,34.80564
34.80533,34.85549
34.85518,34.90545
34.90551,34.95546
34.9552,35.00508
35.00513,35.05491
35.05507,35.10472
35.10527,35.15515
35.155,35.20478
35.20546,35.25448
35.25513,35.3041
35.30485,35.35444
35.3548,35.40458
35.40487,35.45442
35.45523,35.50421
35.50536,35.55397
35.55563,35.60378
35.60529,35.6539
35.65503,35.70404
35.70486,35.75386
35.80444,35.80407
35.85486,35.85442
35.90459,35.90469
35.95506,35.95435
36.0053,36.00397
36.05543,36.05431
36.10592,36.10472
36.15578,36.15435
36.20579,36.20468
36.2555,36.25461
36.30556,36.30487
36.35632,36.3547
36.40651,36.40466
36.45678,36.45446
36.5065,36.50462
36.55644,36.55139
36.60101,36.6011
36.65115,36.6512
36.70128,36.70129
36.75171,36.75129
36.80151,36.8016
36.85157,36.85156
36.90174,36.90173
36.9515,36.95172
37.00134,37.002
37.05134,37.05185
37.10149,37.10158
37.15147,37.15152
37.20127,37.20179
37.251,37.25182
37.30143,37.30198
37.35126,37.35222
37.40166,37.40248
37.45169,37.4525
37.50201,37.50265
37.55213,37.55235
37.60194,37.60232
37.652,37.65201
37.70195,37.75213
37.75163,37.80228
37.80139,37.85248
37.85121,37.90233
37.90114,37.95221
37.95092,38.0024
38.00095,38.05214
38.05135,38.10237
38.10161,38.15214
38.15168,38.20226
38.20208,38.25205
38.25244,38.30217
38.30271,38.35191
38.35279,38.40198
38.40274,38.45193
38.45247,38.50183
38.50282,38.5522
38.55257,38.60205
38.59373,38.65219
38.64366,38.70205
38.68951,38.75069
38.7392,38.80043
38.78926,38.8469
38.8391,38.89737
38.87476,38.94066
38.92019,38.97226
38.9549,39.01699
38.99472,39.05566
39.02926,39.08423
39.05584,39.12434
39.07972,39.15392
39.10958,39.18869
39.14904,39.22712
39.18551,39.25436
39.20676,39.29115
39.24854,39.32255
39.28658,39.36488
39.33696,39.41483
39.3872,39.46515
39.43729,39.51497
39.48692,39.56468
39.53696,39.61495
39.58726,39.66458
39.63713,39.71497
39.68693,39.76538
39.73706,39.81555
39.78739,39.86564
39.88724,39.9157
39.93689,39.96564
39.98755,40.01602
40.03764,40.0658
40.0877,40.11626
40.13705,40.1674
40.18685,40.21654
40.23685,40.26636
40.28729,40.31626
40.33721,40.36669
40.38701,40.41681
40.43687,40.4671
40.48725,40.5169
40.53712,40.56736
40.58684,40.61736
40.63708,40.66259
40.68463,40.70621
40.73095,40.75665
40.78089,40.80707
40.83122,40.85718
40.88162,40.90752
40.93129,40.95801
40.98108,41.00836
41.03077,41.05882
41.08046,41.10912
41.1307,41.15947
41.1808,41.20972
41.2312,41.25935
41.2813,41.30975
41.33149,41.35945
41.38163,41.40928
41.43174,41.45948
41.4818,41.50938
41.5322,41.55967
41.58258,41.60984
41.6325,41.66013
41.68228,41.70979
41.73267,41.75961
41.78259,41.80936
41.83274,41.85928
41.88285,41.90918
41.93315,41.95917
41.98348,42.00893
42.03315,42.0592
42.08281,42.10936
42.13326,42.15973
42.18354,42.20946
42.234,42.25934
42.28434,42.3095
42.33427,42.35912
42.38402,42.40936
42.43425,42.4598
42.48407,42.50969
42.53392,42.56005
42.58427,42.61005
42.63398,42.65983
42.68365,42.71012
42.73332,42.76022
42.78319,42.81064
42.83303,42.86097
42.87893,42.91115
42.92868,42.96149
42.97894,43.01162
43.02925,43.06192
43.07945,43.11232
43.12973,43.16225
43.18013,43.21243
43.23032,43.26271
43.28026,43.31283
43.33064,43.36252
43.38078,43.4123
43.43106,43.46194
43.48072,43.51381
43.53103,43.56265
43.58123,43.61285
43.63129,43.6628
43.68132,43.71307
43.7313,43.76331
43.78123,43.81305
43.83085,43.86271
43.8813,43.91237
43.93132,43.96254
43.98169,44.01221
44.03205,44.06194
44.08211,44.11196
44.13224,44.16162
44.18248,44.2106
44.23263,44.26066
44.28295,44.31055
44.33257,44.36049
44.38238,44.41035
44.43201,44.46056
44.48177,44.5104
44.53181,44.56016
44.58224,44.61019
44.68216,44.65986
44.7323,44.70976
44.78236,44.76019
44.83269,44.81016
44.8826,44.86021
44.93235,44.91048
44.98266,44.96045
45.03302,45.01007
45.08314,45.06001
45.13349,45.11007
45.18337,45.16012
45.23334,45.21016
45.28304,45.25995
45.33287,45.30994
45.38303,45.35992
45.43287,45.41013
45.48301,45.45993
45.53334,45.50995
45.58313,45.55988
45.63276,45.60962
45.68246,45.65965
45.73279,45.71
45.78293,45.76038
45.83299,45.81046
45.88293,45.86087
45.93289,45.9109
45.98253,45.96133
46.03261,46.0117
46.08259,46.06136
46.13227,46.11132
46.18232,46.16146
46.23254,46.21193
46.28295,46.26165
46.33309,46.3119
46.38345,46.36217
46.43307,46.41197
46.48348,46.46189
46.53325,46.51172
46.58298,46.56165
46.6338,46.61197
46.68341,46.66166
46.7332,46.71156
46.78345,46.76178
46.83305,46.81346
46.88347,46.86189
46.93319,46.91209
46.98346,46.96198
47.03392,47.01173
47.0844,47.06178
47.13406,47.11175
47.18433,47.16138
47.2346,47.21101
47.28437,47.26078
47.33474,47.3109
47.38486,47.36103
47.4346,47.41145
47.48442,47.46132
47.53419,47.5112
47.58437,47.56105
47.6347,47.61139
47.68435,47.66175
47.73479,47.71151
47.7847,47.7613
47.83512,47.81107
47.88542,47.86096
47.93542,47.91084
47.98585,47.96048
48.03578,48.01088
48.08556,48.06128
48.13563,48.111
48.18603,48.16096
48.23579,48.21082
48.2857,48.26108
48.33539,48.31135
48.38532,48.3611
48.43562,48.41104
48.48589,48.46101
48.53569,48.51082
48.58591,48.5608
48.63625,48.61083
48.68609,48.66094
48.73642,48.71061
48.78609,48.76094
48.83596,48.81076
48.88622,48.86045
48.93644,48.91016
48.98631,48.96016
49.03624,49.01036
49.08609,49.06
49.13611,49.11023
49.18637,49.16006
49.2365,49.20973
49.2863,49.26007
49.33616,49.30995
49.38603,49.35982
49.4365,49.40988
49.48615,49.4598
49.53648,49.50998
49.5862,49.56021
49.63646,49.61053
49.6884,49.66073
49.73672,49.71099
49.78699,49.76084
49.83636,49.81094
49.88623,49.86132
49.93599,49.91154
49.98579,49.96119
50.03546,50.01134
50.08528,50.06101
50.13492,50.11063
50.18488,50.16113
50.23475,50.21157
50.28461,50.26151
50.33491,50.31158
50.38498,50.36179
50.43547,50.4119
50.48585,50.46206
50.53562,50.51184
50.58548,50.56153
