a11857_human_90min_hrMS2,a11858_human_90min_hrMS2
2.961991,2.943585
2.972187,2.950327
2.980774,2.959267
2.987353,2.969331
2.999002,2.977947
3.005733,2.986535
3.012285,2.995341
3.018871,3.004155
3.027485,3.013461
3.036275,3.022131
3.047007,3.028867
3.053924,3.037625
3.062513,3.049491
3.069284,3.056091
3.075844,3.06248
3.082411,3.069024
3.088984,3.075608
3.097709,3.084391
3.107729,3.094251
3.11931,3.103253
3.128241,3.111956
3.137501,3.11869
3.14617,3.127333
3.154861,3.133889
3.165501,3.140475
3.174148,3.150755
3.183502,3.15755
3.19006,3.166189
3.196681,3.174812
3.207596,3.186185
3.216281,3.195269
3.224966,3.208354
3.231547,3.214925
3.237947,3.221538
3.246661,3.232331
3.258838,3.242731
3.270746,3.251353
3.279948,3.258153
3.288533,3.267642
3.297183,3.274374
3.30732,3.280953
3.315966,3.290983
3.32287,3.29755
3.329453,3.3062
3.340201,3.315485
3.34878,3.328153
3.3596,3.334728
3.368212,3.34131
3.377183,3.350907
3.383775,3.359532
3.395733,3.368534
3.404326,3.37838
3.413278,3.387152
3.422972,3.393708
3.435592,3.400285
3.442165,3.409264
3.450781,3.420214
3.457392,3.430151
3.471035,3.43673
3.482927,3.443128
3.492574,3.451684
3.501143,3.46255
3.507722,3.4758
3.516343,3.487137
3.524974,3.495749
3.533636,3.50235
3.544502,3.513931
3.551075,3.523003
3.562541,3.531547
3.574174,3.542674
3.582866,3.552328
3.591676,3.560946
3.607075,3.571808
3.61384,3.580777
3.625503,3.589393
3.640919,3.601202
3.649533,3.612716
3.658139,3.624332
3.670608,3.636748
3.682826,3.649015
3.69499,3.657948
3.703673,3.670396
3.712207,3.681843
3.722427,3.691795
3.73491,3.703947
3.74571,3.71893
3.752318,3.725746
3.764872,3.738879
3.771472,3.750392
3.783072,3.764581
3.796584,3.775707
3.807788,3.78547
3.816871,3.797261
3.830858,3.808853
3.842095,3.81883
3.85492,3.831523
3.863497,3.8429
3.872065,3.853737
3.883359,3.86281
3.896402,3.86941
3.911404,3.881126
3.924237,3.891143
3.932937,3.899788
3.946924,3.909256
3.959232,3.917831
3.967959,3.929858
3.979069,3.941794
3.990269,3.95661
4.002777,3.967918
4.011668,3.980476
4.023387,3.993724
4.035922,4.004729
4.04949,4.014009
4.05616,4.02451
4.062734,4.031098
4.071534,4.040922
4.082236,4.05233
4.095788,4.068182
4.107295,4.081863
4.11862,4.096159
4.127197,4.106671
4.139117,4.121525
4.150117,4.133193
4.160975,4.14432
4.173652,4.150895
4.18411,4.159426
4.194598,4.167913
4.205979,4.174471
4.218282,4.180871
4.226834,4.189517
4.235505,4.201737
4.247456,4.215491
4.261731,4.222156
4.274852,4.235537
4.290864,4.247455
4.302155,4.259315
4.310753,4.270913
4.323236,4.283033
4.338252,4.291871
4.351663,4.306712
4.361652,4.318101
4.376852,4.331136
4.387022,4.344203
4.399918,4.357836
4.415861,4.370794
4.429884,4.385054
4.443618,4.397789
4.450425,4.41191
4.464745,4.422199
4.477108,4.435628
4.492147,4.4472
4.504515,4.460798
4.519246,4.475689
4.52964,4.490322
4.546696,4.501828
4.559959,4.515905
4.574387,4.529365
4.589326,4.543029
4.603971,4.552627
4.616458,4.56472
4.630181,4.57637
4.644164,4.590016
4.657693,4.608711
4.672186,4.622234
4.689361,4.637417
4.708044,4.651923
4.720179,4.671064
4.733989,4.697161
4.747983,4.710496
4.774313,4.725315
4.800454,4.742683
4.815173,4.760529
4.82792,4.776055
4.845882,4.798913
4.85748,4.807127
4.873819,4.832923
4.888427,4.947828
4.908037,4.962345
4.923579,4.978557
4.942513,4.996558
4.958559,5.011018
4.973319,5.02816
4.986305,5.043443
5.00682,5.059959
5.026488,5.075177
5.041317,5.097312
5.061952,5.112714
5.089418,5.137474
5.10737,5.152755
5.125276,5.170506
5.138807,5.184048
5.156879,5.207218
5.180703,5.222753
5.198705,5.24594
5.220884,5.264712
5.240446,5.286945
5.262552,5.302381
5.288447,5.322892
5.324998,5.337034
5.349174,5.356823
5.383372,5.377447
5.412369,5.39536
5.43451,5.411251
5.463537,5.426184
5.486042,5.442406
5.519638,5.457489
5.573905,5.478116
5.599727,5.498693
5.629041,5.517611
5.654707,5.537333
5.713897,5.551024
5.739568,5.570024
5.766159,5.587236
5.787771,5.60789
5.818885,5.63091
5.836141,5.646335
5.8601,5.726708
5.882356,5.745776
5.899477,5.776511
5.921963,5.793777
5.953032,5.815108
5.986035,5.840976
6.019536,5.859178
6.042013,5.936572
6.071406,5.970811
6.09488,5.998308
6.131007,6.02483
6.148756,6.052211
6.169433,6.082102
6.19603,6.107899
6.222677,6.144767
6.253953,6.167973
6.272964,6.196482
6.303592,6.226438
6.322464,6.25382
6.350941,6.280412
6.399327,6.316702
6.429852,6.359341
6.457934,6.393167
6.491156,6.4436
6.540985,6.490521
6.58655,6.5406
6.636855,6.590032
6.686996,6.640276
6.736857,6.690607
6.785347,6.740822
6.83553,6.791283
6.885868,6.841624
6.935861,6.89201
6.985243,6.942292
7.035284,6.992406
7.085133,7.042748
7.13555,7.093074
7.235681,7.142871
7.285345,7.192953
7.335726,7.242587
7.38534,7.292819
7.435722,7.342458
7.485431,7.39285
7.535203,7.442747
7.585337,7.492466
7.63545,7.542193
7.685941,7.591879
7.735896,7.641649
7.785649,7.691339
7.8361,7.741346
7.886333,7.791276
7.936039,7.890868
7.985717,7.941329
8.036193,7.991474
8.085836,8.041306
8.136333,8.091048
8.186065,8.140739
8.235851,8.190532
8.285464,8.240306
8.335504,8.290201
8.385796,8.340203
8.435461,8.439601
8.485823,8.489245
8.535953,8.539037
8.586039,8.588833
8.636126,8.638932
8.686378,8.689198
8.736167,8.739195
8.785954,8.789497
8.835637,8.839383
8.885507,8.889379
8.935337,8.939123
8.985222,8.989097
9.035105,9.039151
9.085158,9.089563
9.185496,9.139987
9.235903,9.190388
9.285819,9.240011
9.335819,9.290098
9.385539,9.34011
9.43524,9.390073
9.48535,9.489491
9.53504,9.539692
9.584815,9.590037
9.63581,9.640048
9.684574,9.690084
9.734602,9.73971
9.784371,9.789841
9.834152,9.839668
9.884082,9.889807
9.933888,9.989669
9.983807,10.0397
10.03343,10.08976
10.08379,10.14015
10.13377,10.18983
10.18409,10.23962
10.23381,10.2901
10.28354,10.34023
10.33343,10.39041
10.38309,10.4403
10.43286,10.49054
10.4826,10.54023
10.53233,10.59067
10.58229,10.6405
10.63266,10.69046
10.68235,10.74095
10.732,10.84049
10.7824,10.89065
10.83244,10.94074
10.88242,10.991
10.93259,11.0412
10.9828,11.09139
11.03245,11.19113
11.08245,11.24084
11.13227,11.29066
11.18206,11.34092
11.23192,11.39077
11.28214,11.44048
11.33184,11.49041
11.38165,11.54019
11.43137,11.59002
11.48165,11.63972
11.53212,11.6896
11.58245,11.73955
11.63267,11.78946
11.68312,11.83905
11.73283,11.88912
11.7681,11.92186
11.81239,11.9719
11.86246,12.02216
11.91211,12.07253
11.96244,12.12217
12.01224,12.1719
12.062,12.22223
12.11193,12.27206
12.21149,12.322
12.26129,12.37173
12.31138,12.42192
12.36159,12.47232
12.41191,12.52231
12.46213,12.57207
12.51237,12.6217
12.56269,12.67146
12.66322,12.72126
12.71304,12.77106
12.76342,12.82137
12.81355,12.8717
12.86328,12.92156
12.91499,12.97136
12.96432,13.02145
13.0143,13.07165
13.06365,13.12212
13.11364,13.17191
13.16376,13.22217
13.21368,13.27264
13.26345,13.32264
13.31358,13.42244
13.36337,13.47211
13.41338,13.52236
13.46344,13.57215
13.51378,13.62249
13.56378,13.67231
13.6142,13.72195
13.66393,13.77197
13.71355,13.82168
13.76368,13.8713
13.86319,13.92131
13.91328,13.97124
13.96353,14.02156
14.01395,14.07131
14.06433,14.12151
14.11416,14.17124
14.16397,14.22123
14.21389,14.27169
14.26436,14.3221
14.31465,14.37234
14.36472,14.42246
14.41465,14.47287
14.46439,14.57003
14.5147,14.62029
14.56485,14.67028
14.61492,14.72032
14.66476,14.77062
14.71507,14.82076
14.76532,14.87102
14.81555,14.92134
14.86522,14.97122
14.91487,15.02088
14.96495,15.07078
15.01469,15.12102
15.06467,15.17094
15.11487,15.22138
15.16472,15.2716
15.21446,15.32129
15.26426,15.37095
15.31405,15.42074
15.36381,15.47052
15.41415,15.52055
15.46463,15.57021
15.51431,15.62018
15.56445,15.67014
15.61471,15.71981
15.66506,15.7696
15.71521,15.81948
15.76534,15.91975
15.8156,15.97007
15.86578,16.0207
15.91586,16.06859
15.96593,16.1185
16.01625,16.16863
16.06653,16.21881
16.117,16.26921
16.16745,16.31959
16.21809,16.3694
16.26864,16.41907
16.31912,16.4694
16.36892,16.51956
16.41864,16.5693
16.46906,16.61897
16.51952,16.6689
16.56983,16.71872
16.61945,16.76844
16.66959,16.81892
16.71996,16.8692
16.77005,16.91896
16.81974,16.96886
16.86999,17.01857
16.92005,17.06851
16.97035,17.11771
17.02052,17.16755
17.07049,17.21719
17.12088,17.26757
17.17062,17.31802
17.22037,17.36818
17.27078,17.41796
17.32111,17.46818
17.37142,17.51844
17.42175,17.56836
17.47164,17.61844
17.5221,17.66871
17.57236,17.71914
17.62216,17.76947
17.67229,17.81957
17.72263,17.8697
17.77254,17.92004
17.82274,17.97001
17.87263,18.01991
17.9228,18.07003
17.973,18.12017
18.023,18.17021
18.07322,18.22026
18.12362,18.27041
18.17397,18.32073
18.22375,18.37104
18.27347,18.42143
18.32323,18.47175
18.37301,18.52209
18.4234,18.57178
18.47313,18.62215
18.52363,18.67265
18.62423,18.72268
18.67434,18.77242
18.72482,18.82227
18.77498,18.87207
18.8756,18.92188
18.92582,18.97169
18.97606,19.02155
19.02648,19.07126
19.07659,19.12161
19.12621,19.17175
19.17654,19.22193
19.22692,19.27165
19.27715,19.32214
19.32745,19.3722
19.37727,19.42267
19.42768,19.47254
19.47815,19.52242
19.5279,19.57157
19.57773,19.62194
19.62788,19.67188
19.67808,19.72206
19.72853,19.77251
19.77876,19.82286
19.82907,19.87251
19.87934,19.92294
19.9294,20.02294
19.9798,20.07293
20.02952,20.1233
20.0792,20.17365
20.12952,20.21791
20.17998,20.31774
20.23027,20.36804
20.28057,20.41832
20.33087,20.4681
20.38072,20.51837
20.43066,20.56839
20.48049,20.61825
20.53078,20.66805
20.5807,20.71846
20.63085,20.7681
20.68089,20.81791
20.73116,20.86753
20.78155,20.91726
20.83117,20.9677
20.88105,21.01815
20.93092,21.06822
20.98122,21.11818
21.0809,21.16826
21.13085,21.21857
21.18047,21.26824
21.23038,21.31859
21.28004,21.36903
21.32985,21.41938
21.38014,21.46908
21.42991,21.51941
21.47955,21.56936
21.52916,21.61981
21.57928,21.67008
21.62967,21.72041
21.67978,21.77075
21.73013,21.8206
21.77989,21.87104
21.83,21.92142
21.88017,21.97171
21.93037,22.02202
21.98071,22.07238
22.03111,22.12229
22.08159,22.17278
22.13197,22.22262
22.1823,22.27257
22.2326,22.32281
22.2828,22.37287
22.3326,22.4229
22.38229,22.47284
22.4325,22.52247
22.47101,22.57215
22.5627,22.62023
22.61249,22.67026
22.66235,22.72012
22.71215,22.77027
22.76227,22.82193
22.81248,22.87043
22.86274,22.9204
22.91281,22.97003
22.96324,23.02032
23.01354,23.06799
23.04974,23.1176
23.09988,23.16785
23.18659,23.21753
23.23667,23.26762
23.28659,23.31785
23.33651,23.36789
23.38618,23.4178
23.43655,23.46786
23.48655,23.51811
23.53698,23.56853
23.58714,23.61834
23.63745,23.66852
23.68707,23.71859
23.73751,23.76908
23.78793,23.81931
23.83799,23.86898
23.88766,23.9194
23.9343,23.96932
23.97781,24.01484
24.02744,24.06491
24.0774,24.11507
24.12744,24.165
24.17709,24.21543
24.22737,24.26573
24.27711,24.31538
24.32685,24.36514
24.37719,24.41533
24.42706,24.46534
24.47726,24.51557
24.52713,24.56533
24.57685,24.61496
24.62715,24.66525
24.67691,24.71502
24.72691,24.76464
24.77711,24.86529
24.82738,24.9151
24.87775,24.96546
24.9281,25.0152
24.97823,25.11566
25.02797,25.16605
25.07775,25.21575
25.12812,25.26599
25.17856,25.31605
25.22856,25.36608
25.27905,25.41587
25.32917,25.46628
25.37943,25.51599
25.42994,25.56569
25.48036,25.61545
25.53012,25.66578
25.58021,25.7157
25.63035,25.76583
25.6803,25.8155
25.73067,25.86545
25.78102,25.91536
25.83068,25.96521
25.88108,26.01488
25.93149,26.06531
25.98176,26.11564
26.03194,26.16557
26.13201,26.2153
26.18174,26.2654
26.23135,26.31563
26.28135,26.36582
26.33179,26.41543
26.38175,26.46549
26.4321,26.51582
26.48179,26.566
26.53199,26.61648
26.58242,26.66628
26.63276,26.71647
26.68286,26.76687
26.73323,26.81654
26.78295,26.86662
26.8332,26.91701
26.88335,26.96707
26.93335,27.01686
26.98353,27.06666
27.03342,27.11635
27.08301,27.16675
27.13321,27.21708
27.18284,27.26682
27.23253,27.31701
27.28288,27.36742
27.33257,27.41787
27.38234,27.46828
27.43264,27.5186
27.53275,27.56907
27.58261,27.61947
27.63274,27.66952
27.6826,27.71954
27.73251,27.76967
27.78266,27.8194
27.82883,27.86527
27.87851,27.91546
27.92853,27.96588
27.97893,28.0158
28.02924,28.0655
28.07632,28.11573
28.12076,28.15764
28.17083,28.18912
28.22125,28.2395
28.27124,28.28937
28.32137,28.33967
28.37177,28.38994
28.4219,28.44033
28.47225,28.49021
28.52252,28.5406
28.57231,28.59078
28.62193,28.64107
28.67216,28.69082
28.72206,28.7409
28.7718,28.79111
28.8219,28.84125
28.87153,28.89123
28.92151,28.94143
28.97171,28.9912
29.02146,29.04143
29.07186,29.09165
29.12205,29.14131
29.17222,29.1917
29.22242,29.24196
29.27217,29.29206
29.32215,29.34211
29.37188,29.39178
29.42203,29.44215
29.45592,29.49178
29.50584,29.54155
29.55581,29.59156
29.60547,29.64179
29.64951,29.6899
29.68871,29.73134
29.71723,29.78121
29.76709,29.81601
29.80744,29.866
29.85781,29.91647
29.95721,29.9669
30.00735,30.01682
30.0576,30.06684
30.10724,30.11653
30.15768,30.16624
30.20817,30.21622
30.25795,30.26598
30.30781,30.31622
30.3579,30.3667
30.40827,30.41637
30.45844,30.46601
30.55867,30.51574
30.6084,30.56536
30.65866,30.61576
30.70862,30.66595
30.75838,30.71615
30.80839,30.7666
30.8588,30.8163
30.90912,30.86606
30.95934,30.91634
31.0096,30.9661
31.05995,31.01579
31.11034,31.06609
31.16082,31.11642
31.21058,31.16629
31.26028,31.21616
31.31014,31.26589
31.35986,31.31602
31.41013,31.36613
31.46053,31.41578
31.50502,31.46329
31.54944,31.51298
31.59088,31.55764
31.64106,31.60734
31.69107,31.70745
31.74151,31.75785
31.79166,31.80815
31.84178,31.85826
31.89165,31.90861
31.9416,31.95858
31.99179,32.00871
32.04223,32.05853
32.09212,32.10871
32.14233,32.1592
32.19249,32.20952
32.24223,32.2598
32.29223,32.31025
32.34251,32.3602
32.39299,32.41031
32.44333,32.46032
32.4937,32.51037
32.54412,32.56052
32.59457,32.61059
32.64439,32.66036
32.69422,32.70998
32.74403,32.76027
32.79432,32.80994
32.84472,32.85957
32.89512,32.90933
32.94481,32.95971
32.99509,33.00977
33.04496,33.05978
33.09465,33.10944
33.14432,33.15975
33.1945,33.21022
33.24439,33.26038
33.29411,33.31037
33.34439,33.36019
33.39402,33.40992
33.44384,33.46028
33.49356,33.51046
33.54342,33.56011
33.59375,33.60985
33.64442,33.6601
33.69408,33.70996
33.74413,33.76021
33.79398,33.81041
33.84388,33.86027
33.89374,33.91023
33.94391,33.95991
33.99357,34.00951
34.04367,34.05989
34.0939,34.10973
34.14422,34.15938
34.19389,34.20924
34.24428,34.25888
34.29454,34.3087
34.34503,34.35837
34.39544,34.40848
34.4452,34.45861
34.49521,34.50904
34.54561,34.55917
34.59561,34.60915
34.6454,34.65922
34.69581,34.7095
34.74606,34.75922
34.79652,34.80896
34.84629,34.85874
34.89665,34.90915
34.94699,34.95943
34.99725,35.00915
35.04746,35.05882
35.09746,35.10847
35.14722,35.15896
35.19691,35.20889
35.24735,35.25887
35.29762,35.30856
35.34781,35.35889
35.39782,35.40868
35.44775,35.45834
35.49787,35.50822
35.54755,35.55832
35.59768,35.60861
35.64748,35.65905
35.69772,35.70894
35.73655,35.75867
35.78674,35.80846
35.83636,35.85875
35.88617,35.90914
35.93629,35.95961
35.98621,36.01006
36.03632,36.05977
36.08667,36.10948
36.137,36.15941
36.18731,36.20919
36.23718,36.25958
36.28738,36.30996
36.33707,36.35984
36.38691,36.40994
36.43678,36.46019
36.48723,36.55981
36.5376,36.60953
36.58799,36.65971
36.63776,36.7099
36.68776,36.75952
36.7376,36.80627
36.78791,36.8566
36.83833,36.90644
36.88839,36.95665
36.9387,37.00636
36.9891,37.05646
37.03873,37.1061
37.08879,37.15639
37.13872,37.20613
37.18917,37.25616
37.23879,37.30651
37.28905,37.35619
37.33884,37.40616
37.38903,37.45592
37.43881,37.50578
37.48848,37.55583
37.53845,37.60545
37.58841,37.65529
37.63858,37.70535
37.68825,37.75497
37.73811,37.80474
37.78791,37.85461
37.83764,37.90448
37.88743,37.95437
37.93708,38.00457
37.98707,38.05463
38.0368,38.10448
38.08694,38.15487
38.13683,38.20515
38.18697,38.25541
38.23721,38.30585
38.2869,38.35543
38.33668,38.40518
38.38717,38.45504
38.43728,38.50509
38.48708,38.55528
38.53747,38.6056
38.5876,38.65583
38.63781,38.70588
38.68793,38.7558
38.73787,38.79268
38.78405,38.84306
38.8242,38.89213
38.86854,38.94223
38.91878,38.99228
38.9686,39.04246
39.01865,39.09266
39.05992,39.13312
39.10979,39.16058
39.14293,39.19712
39.17851,39.22647
39.24224,39.26334
39.27562,39.2978
39.3044,39.33683
39.34006,39.3632
39.36887,39.40147
39.40039,39.43196
39.42865,39.46454
39.47886,39.50209
39.51367,39.55187
39.56361,39.60078
39.59947,39.64613
39.64944,39.69633
39.69931,39.74595
39.74918,39.78566
39.79906,39.83611
39.84948,39.88615
39.89946,39.93615
39.94938,39.98621
39.99905,40.03601
40.0494,40.08654
40.09974,40.13688
40.14984,40.18718
40.20014,40.23686
40.25047,40.28675
40.3009,40.33666
40.35059,40.3871
40.4006,40.43674
40.45058,40.53629
40.50071,40.58672
40.55135,40.63705
40.60126,40.68676
40.65115,40.73649
40.70131,40.78633
40.75171,40.83676
40.80206,40.887
40.85223,40.93732
40.88769,40.98285
40.93739,41.03273
40.98713,41.08312
41.03731,41.13338
41.08782,41.18317
41.13818,41.23283
41.18856,41.33298
41.23872,41.38315
41.28912,41.43316
41.33929,41.48329
41.38963,41.53299
41.43925,41.58265
41.48897,41.63303
41.53925,41.68305
41.58962,41.73278
41.63934,41.78297
41.68901,41.83327
41.73941,41.88356
41.78978,41.9337
41.84003,41.98388
41.89022,42.03349
41.94073,42.08335
41.99089,42.13374
42.04131,42.18402
42.09156,42.2339
42.14151,42.28377
42.19183,42.33342
42.24194,42.3833
42.34194,42.4332
42.39161,42.48347
42.44194,42.53315
42.4922,42.58322
42.5424,42.63301
42.59239,42.68322
42.64242,42.73336
42.69268,42.78347
42.74236,42.8339
42.79207,42.88352
42.89214,42.9335
42.92805,42.98394
42.97779,43.02585
43.02745,43.07568
43.07712,43.12546
43.1268,43.17595
43.17698,43.22633
43.22702,43.27653
43.2774,43.32619
43.3278,43.37814
43.37748,43.42643
43.42719,43.47629
43.47713,43.52602
43.52708,43.57581
43.57685,43.62573
43.62647,43.67622
43.67694,43.72602
43.72726,43.77592
43.77727,43.82586
43.82693,43.87614
43.87875,43.92592
43.92738,43.97575
43.97734,44.02554
44.02703,44.07534
44.07745,44.12535
44.12781,44.1752
44.17791,44.2256
44.22765,44.27585
44.278,44.3255
44.32782,44.37247
44.37758,44.42243
44.42749,44.47224
44.47767,44.52185
44.52779,44.57161
44.57803,44.62179
44.62783,44.67213
44.67786,44.72194
44.72816,44.77227
44.77785,44.82206
44.8275,44.87177
44.87752,44.92174
44.92798,44.97136
44.97768,45.0211
45.02744,45.0712
45.07777,45.11725
45.1281,45.16724
45.17835,45.21717
45.22862,45.26704
45.27904,45.31738
45.32917,45.36743
45.37919,45.41715
45.42956,45.46745
45.47931,45.51722
45.52979,45.56745
45.57962,45.61785
45.62992,45.66749
45.67963,45.71718
45.72936,45.76756
45.77942,45.81755
45.82936,45.86752
45.87917,45.91738
45.92883,45.96705
45.9787,46.01694
46.02901,46.06701
46.07893,46.11677
46.12917,46.16722
46.17955,46.21715
46.22967,46.26736
46.27987,46.31781
46.32993,46.36803
46.3798,46.41803
46.43026,46.4678
46.48037,46.51803
46.5303,46.5682
46.58,46.6182
46.6297,46.66863
46.67942,46.71864
46.72927,46.76855
46.77907,46.81836
46.8292,46.86823
46.87955,46.91821
46.92942,46.96842
46.97921,47.0184
47.02901,47.0688
47.07933,47.1192
47.12965,47.16961
47.18001,47.21936
47.23015,47.26949
47.28054,47.31992
47.33044,47.37006
47.38087,47.42025
47.43069,47.47042
47.48016,47.52052
47.52982,47.5704
47.57955,47.62054
47.62931,47.67102
47.67935,47.72069
47.72968,47.77109
47.77939,47.82127
47.82932,47.87168
47.87958,47.92148
47.92924,47.97174
47.97905,48.02147
48.02878,48.0713
48.07871,48.12119
48.12845,48.22107
48.17831,48.27098
48.22793,48.32125
48.27774,48.37119
48.32745,48.42126
48.37713,48.47092
48.42679,48.52057
48.47667,48.57054
48.52651,48.62093
48.57657,48.67059
48.62619,48.72046
48.67614,48.77077
48.72583,48.82113
48.77557,48.8716
48.82537,48.92157
48.87579,48.9714
48.9757,49.0212
49.02593,49.07098
49.07603,49.12078
49.12585,49.17068
49.17571,49.22043
