a11849_human_90min_hrMS2,a11850_human_90min_hrMS2
1.285447,1.286777
1.292448,1.293577
1.30447,1.300202
1.317847,1.312598
1.328755,1.321341
1.337836,1.332501
1.349871,1.341607
1.356786,1.348368
1.365483,1.35746
1.37637,1.364267
1.383318,1.374727
1.396172,1.386462
1.403251,1.39701
1.410184,1.403757
1.416803,1.410345
1.429036,1.419026
1.435804,1.425774
1.44445,1.432397
1.451227,1.441063
1.461244,1.450442
1.46991,1.459136
1.476868,1.472827
1.489383,1.481741
1.498214,1.490298
1.50878,1.499031
1.518582,1.507754
1.530763,1.516474
1.542148,1.52504
1.551135,1.531838
1.561204,1.538607
1.569914,1.548231
1.579609,1.554973
1.588418,1.564002
1.597409,1.575874
1.608178,1.58696
1.616915,1.593937
1.628225,1.603415
1.637002,1.613659
1.643754,1.622361
1.650341,1.629171
1.659181,1.638698
1.668647,1.647389
1.67738,1.654143
1.686576,1.662837
1.698913,1.67157
1.705873,1.681087
1.714944,1.68982
1.721704,1.698868
1.730554,1.707634
1.744901,1.717703
1.753568,1.726431
1.760311,1.733369
1.766911,1.744925
1.775872,1.756904
1.789013,1.765662
1.7978,1.774324
1.806704,1.780903
1.813444,1.789628
1.823339,1.796424
1.832143,1.805236
1.841043,1.813888
1.849836,1.820835
1.858601,1.833301
1.867288,1.840235
1.874065,1.849543
1.886265,1.858301
1.896019,1.867099
1.902775,1.875738
1.91143,1.882661
1.918177,1.89133
1.92711,1.900027
1.936009,1.906957
1.94293,1.9173
1.949509,1.927991
1.958223,1.938762
1.966909,1.947464
1.975533,1.956157
1.986596,1.965153
1.993166,1.971898
1.999796,1.981986
2.00843,1.988749
2.01537,1.998831
2.028405,2.011811
2.03509,2.020452
2.041841,2.028391
2.054059,2.035497
2.066698,2.04763
2.075617,2.056282
2.088302,2.063084
2.099883,2.075863
2.109095,2.088454
2.120505,2.100462
2.127478,2.107408
2.140692,2.118916
2.151829,2.125662
2.160589,2.134476
2.167392,2.145672
2.17617,2.157152
2.187437,2.164148
2.196168,2.173152
2.20717,2.183938
2.216903,2.195056
2.225905,2.203949
2.237321,2.212628
2.246098,2.223216
2.253037,2.231957
2.265328,2.241028
2.272083,2.249884
2.280797,2.258588
2.292531,2.26876
2.301215,2.279094
2.307957,2.290093
2.314877,2.29881
2.321807,2.311003
2.330865,2.321092
2.337631,2.329853
2.348804,2.342463
2.359877,2.352092
2.368568,2.362079
2.377356,2.375051
2.388168,2.383693
2.39893,2.393557
2.40569,2.403347
2.415357,2.416213
2.424567,2.425001
2.435329,2.435358
2.443966,2.442292
2.450699,2.451331
2.457289,2.459958
2.465999,2.466714
2.472762,2.475382
2.483818,2.48229
2.496061,2.489224
2.507898,2.498063
2.519412,2.509023
2.526165,2.515778
2.537393,2.524471
2.546216,2.535186
2.55767,2.545458
2.566432,2.554356
2.573197,2.566118
2.58189,2.575322
2.590738,2.585214
2.599498,2.596355
2.611754,2.605021
2.620462,2.611755
2.627431,2.620421
2.641283,2.63031
2.653753,2.639395
2.66613,2.645997
2.674803,2.656821
2.683475,2.665739
2.693354,2.677019
2.704183,2.685686
2.71092,2.692453
2.717495,2.702421
2.726583,2.713904
2.733556,2.723618
2.746288,2.732591
2.753027,2.74232
2.759615,2.749397
2.768294,2.75633
2.780217,2.765707
2.788927,2.776619
2.795877,2.785348
2.80456,2.794064
2.816847,2.800992
2.828426,2.810041
2.837324,2.819077
2.84945,2.827818
2.8562,2.83893
2.864948,2.850574
2.873875,2.861505
2.88376,2.87035
2.892453,2.881931
2.899452,2.891875
2.911063,2.902883
2.917826,2.909816
2.929549,2.918616
2.938292,2.927415
2.94505,2.934182
2.951625,2.942847
2.960356,2.951815
2.969123,2.960921
2.978223,2.96785
2.987091,2.976481
2.993689,2.983248
3.003782,2.99188
3.010557,2.998681
3.022681,3.00958
3.029478,3.018603
3.039023,3.027993
3.047781,3.036584
3.056617,3.046971
3.069452,3.05373
3.079207,3.063948
3.085949,3.072904
3.092526,3.084932
3.101261,3.09206
3.109944,3.103064
3.118646,3.111747
3.127354,3.123786
3.134148,3.13245
3.143256,3.139202
3.149989,3.148002
3.156735,3.15686
3.165652,3.163639
3.174341,3.170412
3.181089,3.182339
3.189747,3.190989
3.198662,3.202328
3.207315,3.209078
3.216021,3.220762
3.224734,3.227371
3.236077,3.234125
3.24501,3.243995
3.251747,3.250767
3.258314,3.26237
3.264928,3.269116
3.273616,3.277785
3.283063,3.286409
3.289815,3.293186
3.299044,3.29977
3.307786,3.308925
3.316439,3.31779
3.32706,3.326504
3.338807,3.335124
3.345551,3.341896
3.355716,3.353706
3.36534,3.362343
3.373972,3.369099
3.383255,3.377714
3.394617,3.387796
3.404615,3.400008
3.416671,3.416125
3.425337,3.4227
3.434003,3.431469
3.440732,3.441206
3.447282,3.450933
3.453882,3.460341
3.465055,3.469784
3.471802,3.476572
3.480373,3.489592
3.4891,3.496738
3.495944,3.505869
3.509804,3.514539
3.518451,3.523988
3.527349,3.532693
3.534333,3.542576
3.544072,3.555188
3.554749,3.561986
3.56368,3.571665
3.577994,3.580919
3.587015,3.593
3.595547,3.605329
3.602147,3.616385
3.613247,3.628708
3.619813,3.640435
3.626414,3.653655
3.637566,3.666036
3.648663,3.676096
3.657388,3.684671
3.666479,3.693987
3.678412,3.702671
3.686997,3.714593
3.693639,3.726359
3.708368,3.734899
3.720478,3.744426
3.733667,3.756601
3.744811,3.770135
3.757735,3.776904
3.767368,3.785514
3.773943,3.795514
3.782606,3.81883
3.793303,3.829514
3.806812,3.838201
3.817544,3.846734
3.824507,3.860267
3.837544,3.869454
3.848677,3.8798
3.857367,3.892355
3.868971,3.903422
3.881233,3.915922
3.892437,3.929294
3.902476,3.940725
3.916942,3.9493
3.930209,3.960383
3.942581,3.9724
3.955808,3.984283
3.968916,3.993266
3.975541,4.001859
3.989274,4.015382
3.99794,4.025065
4.009694,4.039652
4.022446,4.048697
4.0364,4.061647
4.047402,4.068841
4.062226,4.084131
4.074928,4.092797
4.083913,4.106149
4.092536,4.118584
4.101873,4.131929
4.108513,4.143371
4.121435,4.152027
4.134595,4.164647
4.146581,4.173262
4.157984,4.184851
4.169405,4.197692
4.182507,4.206528
4.191271,4.21915
4.201656,4.232758
4.215579,4.244829
4.228137,4.256052
4.23907,4.269128
4.252903,4.279019
4.265397,4.293544
4.277661,4.306461
4.288267,4.319579
4.303113,4.330725
4.316891,4.340389
4.33122,4.35243
4.341114,4.365842
4.355307,4.378611
4.368863,4.39363
4.382823,4.406788
4.392171,4.422118
4.407774,4.434791
4.422513,4.44868
4.435588,4.463311
4.447832,4.478323
4.461596,4.487248
4.474196,4.497102
4.486125,4.525722
4.500652,4.537589
4.511266,4.549255
4.525922,4.571244
4.537178,4.585233
4.545728,4.600049
4.556919,4.614808
4.570314,4.628649
4.586956,4.65804
4.600416,4.669152
4.613497,4.682569
4.630228,4.712157
4.643792,4.723226
4.663721,4.738938
4.6795,4.754504
4.701691,4.775243
4.71739,4.79396
4.747583,4.815213
4.761462,4.829307
4.784628,4.854225
4.804261,4.87317
4.822417,4.890418
4.856683,4.904909
4.879786,4.927117
4.900228,4.951958
4.920027,4.981109
4.941387,5.015373
4.974626,5.042885
4.995894,5.070341
5.026581,5.096109
5.047183,5.1201
5.073119,5.140821
5.10679,5.182482
5.140228,5.201334
5.170255,5.228277
5.199425,5.256512
5.226254,5.27608
5.254511,5.294167
5.273719,5.319425
5.304166,5.35368
5.335384,5.369173
5.359492,5.396771
5.388852,5.413739
5.416495,5.432499
5.447446,5.446099
5.478891,5.46484
5.50397,5.472106
5.534382,5.489664
5.569829,5.506904
5.593114,5.524205
5.625892,5.543307
5.654245,5.565817
5.684626,5.58906
5.713696,5.607172
5.737954,5.62703
5.765845,5.705436
5.805629,5.741527
5.838223,5.806192
5.865376,5.829569
5.889407,5.868536
5.912538,5.902284
5.929,5.94536
5.954841,5.981228
5.978879,6.018123
5.998108,6.057053
6.037761,6.094867
6.067329,6.126143
6.11095,6.167696
6.145236,6.205562
6.189016,6.240874
6.243836,6.298481
6.287193,6.345625
6.337078,6.383785
6.387431,6.433957
6.436815,6.473575
6.487093,6.523317
6.524338,6.573529
6.560893,6.623732
6.656538,6.673924
6.694692,6.724268
6.744362,6.774328
6.794207,6.820731
6.844139,6.870468
6.894423,6.92081
7.037978,6.971082
7.087996,7.021385
7.138015,7.071392
7.188177,7.121077
7.237998,7.171323
7.287745,7.220995
7.337415,7.271008
7.437575,7.321113
7.487747,7.420759
7.537508,7.471141
7.58748,7.520998
7.637337,7.571383
7.686996,7.621338
7.737393,7.721777
7.78721,7.771705
7.837068,7.821424
7.886933,7.871032
7.937399,7.920752
7.987195,7.970717
8.036934,8.020795
8.086853,8.070585
8.137302,8.120931
8.187051,8.170795
8.236738,8.220591
8.286755,8.270983
8.336594,8.320815
8.386431,8.421425
8.43646,8.471768
8.486601,8.572105
8.536526,8.622054
8.586452,8.671855
8.636518,8.721637
8.686369,8.771694
8.736451,8.821441
8.786194,8.871428
8.835928,9.071315
8.885727,9.121078
8.985258,9.171418
9.035011,9.221682
9.084788,9.271405
9.134952,9.321232
9.184697,9.371495
9.234625,9.421885
9.284428,9.47189
9.33445,9.523158
9.384415,9.57263
9.43434,9.622831
9.484509,9.672881
9.535174,9.72288
9.584402,9.773075
9.634513,9.823207
9.684711,9.873368
9.734837,9.923628
9.785133,9.973943
9.834815,10.0238
9.884681,10.07416
9.934974,10.1244
9.984822,10.17406
10.03451,10.22387
10.08444,10.27368
10.13408,10.32362
10.18374,10.37403
10.23356,10.42394
10.2834,10.4744
10.33307,10.52409
10.38307,10.57427
10.43277,10.62416
10.483,10.67442
10.53308,10.72409
10.58279,10.77452
10.63321,10.82425
10.68339,10.87405
10.7335,10.92408
10.78312,10.97398
10.83296,11.0238
10.88327,11.07368
10.93299,11.1233
10.98302,11.17345
11.03266,11.22368
11.08294,11.27371
11.13268,11.324
11.23249,11.37425
11.28278,11.42387
11.33313,11.47354
11.37269,11.5233
11.423,11.57303
11.47339,11.62346
11.52388,11.67389
11.57366,11.72373
11.62401,11.7738
11.67373,11.82345
11.72415,11.87351
11.77387,11.92371
11.82412,11.97347
11.87434,12.02392
11.92467,12.07407
11.97504,12.12385
12.02471,12.1736
12.07505,12.22406
12.12467,12.27386
12.17434,12.32417
12.22479,12.37433
12.3248,12.4243
12.37526,12.47396
12.42566,12.52391
12.47542,12.57365
12.52565,12.62363
12.57567,12.67414
12.62553,12.72459
12.67506,12.77449
12.72525,12.82384
12.82489,12.87395
12.87496,12.92415
12.92491,12.9741
12.97531,13.02445
13.02565,13.07425
13.07529,13.12402
13.12561,13.17409
13.17596,13.22443
13.22571,13.2744
13.27598,13.32474
13.37643,13.37442
13.42661,13.42458
13.47697,13.47449
13.52664,13.52451
13.57677,13.57463
13.62687,13.625
13.67738,13.67467
13.72703,13.72449
13.77663,13.77427
13.8267,13.82437
13.87663,13.87443
13.92624,13.92417
13.97643,13.97466
14.02655,14.02501
14.07689,14.07498
14.12657,14.12492
14.17643,14.17529
14.22656,14.22548
14.27694,14.27575
14.32707,14.32579
14.37722,14.37594
14.42717,14.42566
14.47703,14.47592
14.5269,14.52596
14.57709,14.57593
14.62726,14.62569
14.67726,14.67559
14.72776,14.72548
14.77754,14.77533
14.82745,14.82533
14.87746,14.92479
14.92734,14.97462
14.97701,15.02508
15.02731,15.07524
15.07735,15.12485
15.12696,15.17525
15.17669,15.27491
15.22698,15.32526
15.27728,15.37533
15.32695,15.42537
15.37727,15.47533
15.42764,15.52527
15.47795,15.57571
15.52837,15.62623
15.57874,15.67633
15.62864,15.7766
15.67915,15.82645
15.72941,15.87834
15.77934,15.9268
15.8288,15.97667
15.87841,16.02635
15.92806,16.07639
15.97783,16.12632
16.02759,16.1762
16.07801,16.22636
16.12804,16.27679
16.17844,16.32704
16.22887,16.37726
16.27898,16.42762
16.3291,16.47799
16.37883,16.52757
16.47944,16.57032
16.52926,16.62026
16.57658,16.6701
16.62623,16.72028
16.67603,16.77009
16.72643,16.81989
16.7763,16.86956
16.82606,16.91936
16.87569,16.96902
16.92545,17.01924
16.97565,17.06957
17.02545,17.12002
17.07552,17.17018
17.12524,17.21994
17.17558,17.27003
17.22595,17.32016
17.32598,17.37021
17.37628,17.41995
17.40072,17.46988
17.45102,17.51977
17.50077,17.57014
17.55049,17.62037
17.60012,17.67057
17.65029,17.72092
17.69998,17.77055
17.75038,17.82088
17.8001,17.87127
17.85049,17.92163
17.90051,17.97163
17.95023,18.02135
18.00068,18.07121
18.05087,18.12088
18.10095,18.17105
18.15144,18.22123
18.20189,18.27162
18.25207,18.32183
18.30223,18.37215
18.35254,18.42262
18.40288,18.47287
18.45267,18.52326
18.50296,18.57369
18.55262,18.62339
18.60239,18.67379
18.70183,18.72388
18.75207,18.77375
18.8017,18.82414
18.85193,18.8738
18.90182,18.92422
18.95203,18.97395
19.00179,19.0244
19.05335,19.0744
19.10227,19.12445
19.15227,19.17466
19.20213,19.22477
19.25199,19.27506
19.30191,19.32461
19.35218,19.37448
19.40207,19.42414
19.45185,19.47451
19.50227,19.52453
19.55239,19.57486
19.6028,19.62461
19.65313,19.67477
19.70328,19.72444
19.75359,19.82413
19.80335,19.87432
19.85312,19.9248
19.90277,19.97498
19.95326,20.02469
20.00361,20.07456
20.05356,20.12432
20.10394,20.174
20.15358,20.2238
20.2032,20.2742
20.25332,20.32457
20.30331,20.42486
20.35359,20.47495
20.40392,20.52489
20.45386,20.57456
20.50379,20.62458
20.55354,20.67463
20.60357,20.72511
20.65324,20.77482
20.70304,20.82483
20.75286,20.87449
20.80305,20.9243
20.85278,20.97448
20.90323,21.02472
20.953,21.07448
21.00283,21.1249
21.05272,21.17472
21.10293,21.22503
21.15258,21.27471
21.20299,21.32465
21.25343,21.37461
21.30372,21.42429
21.35406,21.47478
21.40446,21.52484
21.4549,21.57498
21.50464,21.62488
21.55476,21.67483
21.60521,21.72496
21.65501,21.77471
21.70469,21.82435
21.75505,21.87473
21.80507,21.92462
21.82568,21.97495
21.87563,22.0125
21.92264,22.06227
21.9727,22.11247
22.02268,22.16275
22.07262,22.21261
22.12287,22.26239
22.17269,22.31263
22.27304,22.36282
22.32284,22.41325
22.36813,22.46301
22.40606,22.51283
22.45647,22.55288
22.50316,22.60048
22.55357,22.65024
22.60395,22.70051
22.65333,22.75035
22.70355,22.79996
22.75341,22.84952
22.80383,22.89995
22.85374,22.94966
22.90399,22.99948
22.9479,23.04945
22.99783,23.09955
23.04747,23.14952
23.09789,23.19944
23.14767,23.24938
23.19778,23.297
23.24749,23.34698
23.29738,23.39672
23.34701,23.44164
23.39694,23.49198
23.44668,23.54187
23.49708,23.59227
23.54742,23.642
23.59752,23.6918
23.64791,23.74227
23.69766,23.79207
23.74739,23.84251
23.79708,23.8926
23.84698,23.94266
23.89731,23.99238
23.94699,24.04212
23.99672,24.09182
24.04717,24.14156
24.0976,24.19183
24.14723,24.24185
24.19686,24.2918
24.24718,24.34151
24.29745,24.39133
24.34777,24.44171
24.39744,24.49181
24.44727,24.54193
24.49691,24.59236
24.54706,24.64204
24.59742,24.69239
24.64713,24.74272
24.69699,24.79305
24.74682,24.84351
24.79706,24.89355
24.84723,24.94391
24.89743,24.99383
24.94756,25.09418
24.99718,25.14388
25.0474,25.19363
25.09715,25.2433
25.14718,25.29365
25.19713,25.3439
25.24691,25.3941
25.29655,25.44424
25.34639,25.49449
25.39622,25.5446
25.44619,25.59478
25.4959,25.64446
25.54617,25.69483
25.59072,25.74506
25.64039,25.79473
25.69007,25.84509
25.74021,25.8953
25.79074,25.94559
25.8405,25.99557
25.89098,26.04597
25.94089,26.09617
25.99137,26.14623
26.04109,26.19662
26.09147,26.24676
26.1415,26.29719
26.19116,26.34743
26.24084,26.39781
26.2911,26.4477
26.34134,26.49746
26.39103,26.54748
26.44141,26.64793
26.49186,26.69836
26.54221,26.748
26.59196,26.79835
26.64236,26.84859
26.69214,26.89853
26.74263,26.94832
26.79307,26.99867
26.8435,27.04909
26.89322,27.09941
26.94359,27.14965
26.99339,27.19953
27.04227,27.24999
27.09259,27.29977
27.14308,27.35011
27.19276,27.39985
27.29323,27.45005
27.31899,27.50037
27.36925,27.52506
27.40433,27.5725
27.43941,27.62241
27.48905,27.66367
27.53093,27.71332
27.63074,27.76354
27.68042,27.81378
27.73085,27.86377
27.78085,27.91365
27.83088,27.96346
27.88054,28.0132
27.93021,28.06365
27.97997,28.114
28.02979,28.16382
28.0801,28.2137
28.12988,28.26339
28.17991,28.31337
28.22979,28.36319
28.28014,28.41291
28.3305,28.46316
28.38072,28.51349
28.43052,28.5639
28.48018,28.61416
28.53066,28.66389
28.58093,28.71398
28.63054,28.7639
28.6807,28.81357
28.73096,28.86349
28.78072,28.91348
28.83044,28.9633
28.86984,29.01314
28.91951,29.06341
28.96951,29.10314
29.01964,29.15347
29.06989,29.20391
29.11958,29.25415
29.21951,29.30388
29.27022,29.35354
29.32023,29.40377
29.3707,29.45443
29.42065,29.50431
29.47023,29.5546
29.52043,29.60444
29.57037,29.65487
29.62015,29.70462
29.67005,29.75435
29.7201,29.80401
29.77049,29.8543
29.82064,29.90396
29.87057,29.95427
29.92043,30.00407
29.97013,30.10387
30.01987,30.15387
30.06981,30.20362
30.11969,30.30386
30.16945,30.35405
30.21917,30.40443
30.26901,30.45425
30.31935,30.5041
30.36937,30.55442
30.41911,30.60463
30.46877,30.65479
30.51921,30.70519
30.56901,30.75545
30.61875,30.85575
30.66849,30.90578
30.71841,30.9494
30.76812,30.98951
30.80937,31.02642
30.85908,31.07651
30.90943,31.12666
30.95905,31.17661
31.00894,31.22628
31.05876,31.27605
31.10856,31.32572
31.15848,31.37561
31.20816,31.42581
31.25853,31.47566
31.30875,31.52531
31.35887,31.5755
31.40919,31.6259
31.45952,31.67631
31.50998,31.72643
31.56012,31.77666
31.61048,31.82634
31.66072,31.87665
31.71069,31.92673
31.76112,31.97644
31.8114,32.02687
31.86118,32.077
31.91106,32.12712
31.96122,32.1769
32.01106,32.22665
32.06068,32.27705
32.1608,32.32747
32.21052,32.37746
32.26068,32.42785
32.311,32.47795
32.35434,32.52783
32.40411,32.57805
32.4546,32.62791
32.5032,32.67836
32.55341,32.72829
32.60379,32.77879
32.65378,32.82857
32.70417,32.87823
32.75453,32.92818
32.80482,32.97791
32.85485,33.02776
32.9045,33.07759
32.95437,33.12803
33.00473,33.17789
33.05442,33.22796
33.10404,33.2781
33.15378,33.32777
33.2035,33.37764
33.25345,33.4273
33.30373,33.47721
33.35395,33.52755
33.40397,33.57718
33.45364,33.62697
33.50328,33.67746
33.55359,33.72717
33.60398,33.7776
33.65443,33.82775
33.70485,33.87763
33.75485,33.928
33.80471,33.97799
33.85465,34.02761
33.90428,34.07793
33.9539,34.1279
34.00357,34.17801
34.05344,34.22793
34.10334,34.27762
34.15377,34.32808
34.20423,34.37774
34.25415,34.42745
34.30381,34.47768
34.35422,34.52816
34.40398,34.57808
34.45394,34.62803
34.50391,34.67835
34.55436,34.72879
34.60426,34.77849
34.65401,34.82842
34.70444,34.87821
34.75436,34.97812
34.80455,35.02534
34.84469,35.07521
34.89449,35.12527
34.9448,35.17506
34.99449,35.22535
35.04443,35.27561
35.09455,35.32542
35.1446,35.37539
35.19427,35.42579
35.24416,35.47624
35.29414,35.52608
35.34381,35.57584
35.3936,35.62574
35.44372,35.6755
35.4934,35.72578
35.54389,35.77547
35.59469,35.82586
35.64473,35.87621
35.69445,35.92599
35.7442,35.9761
35.79402,36.02626
35.84434,36.07633
35.89407,36.12659
35.94445,36.17652
35.99445,36.22627
36.04461,36.27633
36.09494,36.32632
36.14539,36.3761
36.1956,36.42646
36.24535,36.47665
36.29515,36.52642
36.34492,36.57602
36.39521,36.62635
36.44484,36.67673
36.495,36.72698
36.5453,36.77739
36.59539,36.82769
36.64514,36.87757
36.69505,36.92736
36.74546,36.97765
36.79534,37.02764
36.84565,37.07519
36.896,37.12491
36.9461,37.17455
36.99593,37.22462
37.04586,37.27444
37.09578,37.32438
37.14583,37.37421
37.19548,37.42395
37.24545,37.47395
37.29533,37.52396
37.34495,37.57374
37.39476,37.62387
37.44501,37.67395
37.49512,37.72361
37.54525,37.77337
37.59532,37.82373
37.6453,37.87336
37.69538,37.92326
37.74572,37.97318
37.79604,38.02353
37.84623,38.07336
37.89651,38.12329
37.94632,38.17366
37.99602,38.22406
38.04643,38.26435
38.09682,38.31433
38.14637,38.36447
38.19615,38.4146
38.24596,38.45575
38.29578,38.50612
38.34403,38.55552
38.39426,38.60387
38.42479,38.65334
38.46822,38.68523
38.5038,38.72283
38.54643,38.75665
38.576,38.7846
38.5992,38.81591
38.64886,38.84258
38.69875,38.8898
38.74787,38.93491
38.79754,38.985
38.84794,39.03532
38.89836,39.08534
38.94859,39.1358
38.9986,39.17647
39.04866,39.22628
39.0989,39.27655
39.14946,39.37647
39.19925,39.42668
39.249,39.47675
39.29869,39.52681
39.34913,39.5765
39.39928,39.62654
39.44901,39.67665
39.49886,39.72645
39.54881,39.77626
39.59911,39.82619
39.64949,39.87627
39.69915,39.92612
39.74892,39.97591
39.79861,40.02605
39.84892,40.07584
39.89855,40.12617
39.94882,40.17646
39.99915,40.2262
40.04937,40.27357
40.09924,40.32042
40.14886,40.37073
40.19886,40.42103
40.2492,40.47138
40.29964,40.5211
40.34931,40.57152
40.39932,40.62132
40.44973,40.67172
40.49971,40.72192
40.54953,40.77213
40.59931,40.82218
40.64904,40.87183
40.69927,40.92199
40.74925,40.97216
40.79896,41.02245
40.84872,41.07278
40.89854,41.12264
40.9986,41.17279
41.04866,41.22243
41.09904,41.27217
41.14931,41.32227
41.19908,41.3726
41.24871,41.42254
41.29918,41.47243
41.34945,41.52264
41.44991,41.57251
41.50026,41.6224
41.55008,41.67278
41.59979,41.72323
41.64943,41.77364
41.69976,41.82397
41.74949,41.87393
41.79921,41.92368
41.84961,41.97348
41.90005,42.02348
41.95016,42.07383
42.00038,42.12416
42.05062,42.1745
42.10062,42.22421
42.15048,42.2741
42.20009,42.32372
42.23871,42.36137
42.28883,42.39289
42.33874,42.44308
42.38989,42.49287
42.43858,42.5431
42.48894,42.64346
42.53818,42.69316
42.58804,42.74359
42.63784,42.79407
42.68763,42.84446
42.73795,42.89507
42.78844,42.94422
42.83846,42.99415
42.8885,43.04429
42.9383,43.09402
42.9882,43.14422
43.03846,43.19389
43.08895,43.24366
43.13915,43.29368
43.18906,43.394
43.23949,43.44379
43.28982,43.49348
43.33983,43.54379
43.38986,43.59355
43.43959,43.6432
43.48965,43.69354
43.53947,43.74391
43.58978,43.79371
43.64002,43.8436
43.68966,43.89368
43.73982,43.94337
43.78946,43.99314
43.83965,44.04272
43.89,44.0932
43.94032,44.14359
43.99014,44.19394
44.03987,44.24364
44.08962,44.29366
44.13965,44.34336
44.18945,44.39304
44.23759,44.4428
44.28724,44.49264
44.33764,44.54277
44.38803,44.5929
44.43839,44.64304
44.48812,44.69345
44.53777,44.74362
44.58826,44.79364
44.6379,44.84395
44.6883,44.89382
44.73867,44.94371
44.78883,44.9939
44.83873,45.04356
44.889,45.09406
44.93871,45.14445
44.98853,45.19432
45.03892,45.24428
45.08912,45.29396
45.13951,45.34432
45.18953,45.39403
45.23964,45.44438
45.28964,45.4947
45.34002,45.54494
45.39029,45.59483
45.44033,45.64448
45.49062,45.69456
45.59038,45.74458
45.64249,45.79465
45.69095,45.84507
45.74122,45.89541
45.79095,45.94568
45.84058,45.9954
45.89022,46.04549
45.99088,46.09544
46.04138,46.14514
46.09158,46.19507
46.1419,46.2449
46.19176,46.29529
46.24215,46.34574
46.29182,46.39622
46.34201,46.4462
46.3917,46.49616
46.44198,46.5466
46.4923,46.59629
46.54214,46.64599
46.59214,46.69587
46.64243,46.74555
46.69274,46.79522
46.74294,46.8452
46.79297,46.8956
46.84288,46.94608
46.89261,46.9958
46.9425,47.04556
46.99287,47.09566
47.04316,47.14539
47.093,47.19508
47.14265,47.24492
47.19249,47.29478
47.24249,47.34487
47.29239,47.395
47.34254,47.44498
47.3924,47.49535
47.44226,47.54534
47.49229,47.59557
47.54247,47.64552
47.59236,47.74541
47.64241,47.79588
47.69247,47.84574
47.74214,47.89592
47.79185,47.94634
47.84181,47.99606
47.89161,48.04647
47.94135,48.0962
47.99104,48.14587
48.04095,48.19564
48.09126,48.24587
48.14088,48.29605
48.19102,48.34566
48.24114,48.39551
48.29114,48.44524
48.34106,48.49567
48.39081,48.54557
48.44073,48.59565
48.49088,48.64585
48.54087,48.69583
48.59092,48.74599
48.6409,48.79597
48.69067,48.84565
48.74125,48.89612
48.79161,48.94612
48.84171,48.99584
48.89187,49.04571
48.9416,49.09926
48.99192,49.14666
49.04181,49.19647
49.09193,49.2463
49.14179,49.29625
49.19143,49.34647
49.24144,49.39637
49.29169,49.44684
49.34165,49.4967
49.39169,49.54656
49.44173,49.59703
49.49156,49.64677
49.5413,49.6972
49.59128,49.74711
49.64121,49.79716
49.74084,49.8468
49.79085,49.89643
49.84101,49.94677
49.89132,49.9966
49.94179,50.04649
49.99155,50.09697
50.04136,50.14734
50.09128,50.19706
50.14111,50.24704
50.19108,50.29703
50.24105,50.3471
50.29108,50.39668
50.34077,50.44716
50.39058,50.49696
50.44028,50.5467
50.49062,50.59676
50.5405,50.64713
50.59034,50.69752
50.64078,50.74756
50.69068,50.79725
50.74054,50.89761
50.79076,50.94789
50.84108,50.99811
50.8907,51.04773
50.94061,51.09755
